lemma	upos	sense_id	definition
spomenik	NOUN	DDDS|spomenik|NOUN|1	umetniški izdelek
spomin	NOUN	DDDS|spomin|NOUN|1	na dogodek, osebo
spomin	NOUN	DDDS|spomin|NOUN|2	o predmetih
spomin	NOUN	DDDS|spomin|NOUN|3	sposobnost pomnjenja
spomin	NOUN	DDDS|spomin|NOUN|4	literarno delo
spomin	NOUN	DDDS|spomin|NOUN|5	del računalnika
spominjati se	MWE	DDDS|spominjati se|MWE|1	o preteklih dogodkih; zaznavah; ljudeh
spominski	ADJ	DDDS|spominski|ADJ|1	o dogodku, osebi
spomniti se	MWE	DDDS|spomniti se|MWE|1	o miselnem obnavljanju podatkov
spontan	ADJ	DDDS|spontan|ADJ|1	o naravnih procesih
spopad	NOUN	DDDS|spopad|NOUN|1	o oboroženem napadu
spopadanje	NOUN	DDDS|spopadanje|NOUN|1	odpravljanje neprijetnega
spor	NOUN	DDDS|spor|NOUN|1	pravni konflikt
sporazum	NOUN	DDDS|sporazum|NOUN|1	dokument
sporazum	NOUN	DDDS|sporazum|NOUN|2	uradni dogovor
sporazumevanje	NOUN	DDDS|sporazumevanje|NOUN|1	komuniciranje
sporazumevanje	NOUN	DDDS|sporazumevanje|NOUN|2	dogovarjanje
sporazumevati se	MWE	DDDS|sporazumevati se|MWE|1	dogovarjati se
sporazumevati se	MWE	DDDS|sporazumevati se|MWE|2	komunicirati
sporazumevati se	MWE	DDDS|sporazumevati se|MWE|3	o napravah
sporen	ADJ	DDDS|sporen|ADJ|1	problematičen
sporočilo	NOUN	DDDS|sporočilo|NOUN|1	o besedilu
sporočilo	NOUN	DDDS|sporočilo|NOUN|2	o podajanju informacij
sporočiti	VERB	DDDS|sporočiti|VERB|1	podati informacijo
sposoben	ADJ	DDDS|sposoben|ADJ|1	o opravljanju dejavnosti
sposobnost	NOUN	DDDS|sposobnost|NOUN|1	o opravljanju dejavnosti
spoznanje	NOUN	DDDS|spoznanje|NOUN|1	o delovanju; lastnosti
spoznati	VERB	DDDS|spoznati|VERB|1	seznaniti
spoznati	VERB	DDDS|spoznati|VERB|2	o podatkih; vedenju
spoštovanje	NOUN	DDDS|spoštovanje|NOUN|1	izpolnjevanje; upoštevanje
spoštovanje	NOUN	DDDS|spoštovanje|NOUN|2	pozitivno mnenje
spoštovati	VERB	DDDS|spoštovati|VERB|1	upoštevati
spoštovati	VERB	DDDS|spoštovati|VERB|2	ceniti
sprava	NOUN	DDDS|sprava|NOUN|1	pobotanje
sprava	NOUN	DDDS|sprava|NOUN|2	stanje dobrih odnosov
spraševati	VERB	DDDS|spraševati|VERB|1	poizvedovati
sprednji	ADJ	DDDS|sprednji|ADJ|1	ki je spredaj
sprehajati se	MWE	DDDS|sprehajati se|MWE|1	načrtno se premikati kje
sprejem	NOUN	DDDS|sprejem|NOUN|1	vključitev v organizacijo ali ustanovo
sprejet	ADJ	DDDS|sprejet|ADJ|1	o veljavnosti
sprejet	ADJ	DDDS|sprejet|ADJ|2	o pozitivnem odnosu do umetniškega dela
sprejet	ADJ	DDDS|sprejet|ADJ|3	o soglašanju s čim; o upoštevanju česa
sprejeti	VERB	DDDS|sprejeti|VERB|1	narediti veljavno
sprejeti	VERB	DDDS|sprejeti|VERB|2	vključiti v organizacijo ali ustanovo
sprejeti	VERB	DDDS|sprejeti|VERB|3	uzavestiti
sprejeti	VERB	DDDS|sprejeti|VERB|4	soglašati s čim; upoštevati kaj
sprejeti	VERB	DDDS|sprejeti|VERB|5	popestriti prihod koga
sprejetje	NOUN	DDDS|sprejetje|NOUN|1	soglašanje s čim; upoštevanje česa
sprememba	NOUN	DDDS|sprememba|NOUN|1	kar ni več isto, kot je bilo
sprememba	NOUN	DDDS|sprememba|NOUN|2	o variaciji prvotnega stanja
spremeniti	VERB	DDDS|spremeniti|VERB|1	o pretvarjanju iz enega stanja v drugo
spremeniti	VERB	DDDS|spremeniti|VERB|2	narediti, da kaj ni več isto, kot je bilo
spremeniti	VERB	DDDS|spremeniti|VERB|3	o variaciji prvotnega stanja
spremenljiv	ADJ	DDDS|spremenljiv|ADJ|1	ki se spreminja
spremenljivka	NOUN	DDDS|spremenljivka|NOUN|1	matematična količina
spreminjati	VERB	DDDS|spreminjati|VERB|1	o variaciji prvotnega stanja
spreminjati	VERB	DDDS|spreminjati|VERB|2	delati, da kaj ni več isto, kot je bilo
spremljanje	NOUN	DDDS|spremljanje|NOUN|1	nadzorovanje poteka
spremljati	VERB	DDDS|spremljati|VERB|1	nadzorovati potek
spremljati	VERB	DDDS|spremljati|VERB|2	iti zraven
spreobrnjenec	NOUN	DDDS|spreobrnjenec|NOUN|1	o spremembi prepričanja ali ravnanja
spreobrnjenec	NOUN	DDDS|spreobrnjenec|NOUN|2	kdor spremeni veroizpoved
sprostiti	VERB	DDDS|sprostiti|VERB|1	o snoveh v okolju
sproten	ADJ	DDDS|sproten|ADJ|1	takojšen
sproščati	VERB	DDDS|sproščati|VERB|1	odpravljati prepovedi
sproščati	VERB	DDDS|sproščati|VERB|2	o prenosu čustev
sproščati	VERB	DDDS|sproščati|VERB|3	o relaksaciji
sproščati	VERB	DDDS|sproščati|VERB|4	oddajati
sprožiti	VERB	DDDS|sprožiti|VERB|1	aktivirati napravo
sprožiti	VERB	DDDS|sprožiti|VERB|2	pozvročiti, da se zgodi
sprva	ADV	DDDS|sprva|ADV|1	o začetku dejanja
sram	ADV	DDDS|sram|ADV|1	čustvo
srbski	ADJ	DDDS|srbski|ADJ|1	o Srbiji in Srbih
srbski	ADJ	DDDS|srbski|ADJ|2	o jeziku
srce	NOUN	DDDS|srce|NOUN|1	organ
srebrn	ADJ	DDDS|srebrn|ADJ|1	iz srebra
srebrn	ADJ	DDDS|srebrn|ADJ|2	o barvi
središče	NOUN	DDDS|središče|NOUN|1	del večjega mesta
središče	NOUN	DDDS|središče|NOUN|2	o začetku pojava ali dogajanja v nekem kraju
središče	NOUN	DDDS|središče|NOUN|3	o dejavnosti
središče	NOUN	DDDS|središče|NOUN|4	o srednjem delu krožnice
središčen	ADJ	DDDS|središčen|ADJ|1	o lokaciji
srednja šola	MWE	DDDS|srednja šola|MWE|1	o stopnji izobraževanja
srednjeveški	ADJ	DDDS|srednjeveški|ADJ|1	o zgodovinskem obdobju
srednjeveški	ADJ	DDDS|srednjeveški|ADJ|2	zastarel
srednješolec	NOUN	DDDS|srednješolec|NOUN|1	učenec srednje šole
srednji	ADJ	DDDS|srednji|ADJ|1	o razponu med skrajnima mejama
srednji	ADJ	DDDS|srednji|ADJ|2	o stopnji zahtevnosti
srednji	ADJ	DDDS|srednji|ADJ|3	o legi
sredstvo	NOUN	DDDS|sredstvo|NOUN|1	o pri fizikalnih procesih
sredstvo	NOUN	DDDS|sredstvo|NOUN|2	o izražanju; komuniciranju
sredstvo	NOUN	DDDS|sredstvo|NOUN|3	o napravi; pripomočku
sredstvo	NOUN	DDDS|sredstvo|NOUN|4	o snovi
sredstvo	NOUN	DDDS|sredstvo|NOUN|5	v računalništvu
sredstvo	NOUN	DDDS|sredstvo|NOUN|6	o denarju
srečati se	MWE	DDDS|srečati se|MWE|1	o stiku; druženju
srečati	VERB	DDDS|srečati|VERB|1	o stiku; seznanjanju
srečen	ADJ	DDDS|srečen|ADJ|1	ki je polno zadovoljstva
srp	NOUN	DDDS|srp|NOUN|1	žetveno orodje
srp	NOUN	DDDS|srp|NOUN|2	o obliki nebesnega telesa
srčen	ADJ	DDDS|srčen|ADJ|1	o ljubezni
srčen	ADJ	DDDS|srčen|ADJ|2	dobrohoten
srčen	ADJ	DDDS|srčen|ADJ|3	o organu
srčen	ADJ	DDDS|srčen|ADJ|4	vnet
srčni infarkt	MWE	DDDS|srčni infarkt|MWE|1	bolezensko stanje
stabilen	ADJ	DDDS|stabilen|ADJ|1	nespremenljiv
stabilizirati	VERB	DDDS|stabilizirati|VERB|1	o stanju bolnika
stabilizirati	VERB	DDDS|stabilizirati|VERB|2	o kemijskih lastnostih
stabilnost	NOUN	DDDS|stabilnost|NOUN|1	nespremenljivost; stalnost
stadij	NOUN	DDDS|stadij|NOUN|1	stanje
stadij	NOUN	DDDS|stadij|NOUN|2	faza
stadion	NOUN	DDDS|stadion|NOUN|1	športno prizorišče
stalen	ADJ	DDDS|stalen|ADJ|1	neprekinjen
stališče	NOUN	DDDS|stališče|NOUN|1	mnenje
staljen	ADJ	DDDS|staljen|ADJ|1	o spremembi agregatnega stanja
staljen	ADJ	DDDS|staljen|ADJ|2	o ledu
standard	NOUN	DDDS|standard|NOUN|1	enotni predpisi
standard	NOUN	DDDS|standard|NOUN|2	o pesmi
standard	NOUN	DDDS|standard|NOUN|3	kvaliteta življenja
standarden	ADJ	DDDS|standarden|ADJ|1	usklajen z veljavnimi merili
stanje	NOUN	DDDS|stanje|NOUN|1	o posledicah dogajanja; procesa
stanje	NOUN	DDDS|stanje|NOUN|2	pri fiziki; kemiji
stanje	NOUN	DDDS|stanje|NOUN|3	o posledicah telesnega ali psihičnega delovanja
stanje	NOUN	DDDS|stanje|NOUN|4	o telesnih ali psihičnih funkcijah
stanovanjski	ADJ	DDDS|stanovanjski|ADJ|1	o stanovanju
star	ADJ	DDDS|star|ADJ|1	o prvotnem stanju
star	ADJ	DDDS|star|ADJ|2	ki je obstajal pred novim
star	ADJ	DDDS|star|ADJ|3	o davni preteklosti
star	ADJ	DDDS|star|ADJ|4	glede na nastanek
star	ADJ	DDDS|star|ADJ|5	del imena
star	ADJ	DDDS|star|ADJ|6	o življenjski dobi ali starosti
star	ADJ	DDDS|star|ADJ|7	ki je že od prej poznan
star	ADJ	DDDS|star|ADJ|8	o zadnjem obdobju življenja
stara bolgarščina	MWE	DDDS|stara bolgarščina|MWE|1	jezik
stara cerkvena slovanščina	MWE	DDDS|stara cerkvena slovanščina|MWE|1	jezik
staranje	NOUN	DDDS|staranje|NOUN|1	o procesu v organizmu
stari	ADJ	DDDS|stari|ADJ|1	ki je obstajal pred novim
starodaven	ADJ	DDDS|starodaven|ADJ|1	o daljnji preteklosti
starost	NOUN	DDDS|starost|NOUN|1	o preživeti življenjski dobi
starosten	ADJ	DDDS|starosten|ADJ|1	o trajanju življenja
starostna distribucija	MWE	DDDS|starostna distribucija|MWE|1	o starostnih skupinah
starš	NOUN	DDDS|starš|NOUN|1	sorodstvena funkcija
starš	NOUN	DDDS|starš|NOUN|2	v odnosu do otroka
starševstvo	NOUN	DDDS|starševstvo|NOUN|1	o vzgajanju otroka
starševstvo	NOUN	DDDS|starševstvo|NOUN|2	o sorodstveni funkciji
stati	VERB	DDDS|stati|VERB|1	o pokončnem položaju
stati	VERB	DDDS|stati|VERB|2	o umestitvi v prostor
stati	VERB	DDDS|stati|VERB|3	o posledicah
stati	VERB	DDDS|stati|VERB|4	ne se premikati
stati	VERB	DDDS|stati|VERB|5	o ceni
statističen	ADJ	DDDS|statističen|ADJ|1	o statistiki
statičen	ADJ	DDDS|statičen|ADJ|1	o informacijski tehnologiji
status	NOUN	DDDS|status|NOUN|1	trenutno stanje
status	NOUN	DDDS|status|NOUN|2	pravni položaj
status	NOUN	DDDS|status|NOUN|3	ugled
stavba	NOUN	DDDS|stavba|NOUN|1	zgradba
stavka	NOUN	DDDS|stavka|NOUN|1	upor
stearat	NOUN	DDDS|stearat|NOUN|1	kemijska spojina
steber	NOUN	DDDS|steber|NOUN|1	gradbeni element
steber	NOUN	DDDS|steber|NOUN|2	najpomembnejši del
stereotip	NOUN	DDDS|stereotip|NOUN|1	o posplošeni podobi
stereotip	NOUN	DDDS|stereotip|NOUN|2	tiskovna forma
stereotip	NOUN	DDDS|stereotip|NOUN|3	o vnaprejšnji sodbi
steroid	NOUN	DDDS|steroid|NOUN|1	za večjo telesno zmogljivost
steroid	NOUN	DDDS|steroid|NOUN|2	organska spojina
stigmatizacija	NOUN	DDDS|stigmatizacija|NOUN|1	zaznamovanost
stigmatizacija	NOUN	DDDS|stigmatizacija|NOUN|2	o ranah
stik	NOUN	DDDS|stik|NOUN|1	o komunikaciji
stik	NOUN	DDDS|stik|NOUN|2	o približanju
stimulans	NOUN	DDDS|stimulans|NOUN|1	snov
stimulans	NOUN	DDDS|stimulans|NOUN|2	kar spodbudi
stoletje	NOUN	DDDS|stoletje|NOUN|1	časovno obdobje
stolnica	NOUN	DDDS|stolnica|NOUN|1	cerkvena stavba
stolp	NOUN	DDDS|stolp|NOUN|1	poslopje s funkcijo, napravami
stolp	NOUN	DDDS|stolp|NOUN|2	o računalniku
stolp	NOUN	DDDS|stolp|NOUN|3	o glasbeni napravi
stolp	NOUN	DDDS|stolp|NOUN|4	nebotičnik
stolp	NOUN	DDDS|stolp|NOUN|5	pokončna struktura
stolp	NOUN	DDDS|stolp|NOUN|6	visoka zgradba
stolpec	NOUN	DDDS|stolpec|NOUN|1	o športnih dosežkih
stolpec	NOUN	DDDS|stolpec|NOUN|2	o postavitvi besedila
stolpec	NOUN	DDDS|stolpec|NOUN|3	o novicah v medijih
stolpec	NOUN	DDDS|stolpec|NOUN|4	del tabele
stolpec	NOUN	DDDS|stolpec|NOUN|5	o pokončni postavitvi ali obliki
stopalo	NOUN	DDDS|stopalo|NOUN|1	del nogavice
stopalo	NOUN	DDDS|stopalo|NOUN|2	del noge
stopalo	NOUN	DDDS|stopalo|NOUN|3	pedal
stopinja	NOUN	DDDS|stopinja|NOUN|1	enota za temperaturo
stopinja	NOUN	DDDS|stopinja|NOUN|2	enota za zemljepisno širino
stopinja	NOUN	DDDS|stopinja|NOUN|3	enota za zemljepisno dolžino
stopiti	VERB	DDDS|stopiti|VERB|1	izpostaviti se; začeti delovati
stopnica	NOUN	DDDS|stopnica|NOUN|1	športni rekvizit
stopnica	NOUN	DDDS|stopnica|NOUN|2	ploskev
stopnica	NOUN	DDDS|stopnica|NOUN|3	v naravi
stopnica	NOUN	DDDS|stopnica|NOUN|4	uvrstitev
stopnica	NOUN	DDDS|stopnica|NOUN|5	stopnišče
stopnica	NOUN	DDDS|stopnica|NOUN|6	stopnja; korak
stopnišče	NOUN	DDDS|stopnišče|NOUN|1	skupina stopnic
stopnja	NOUN	DDDS|stopnja|NOUN|1	o obsegu stanja glede na razpon
stopnja	NOUN	DDDS|stopnja|NOUN|2	faza razvoja
stopnja	NOUN	DDDS|stopnja|NOUN|3	o ocenjevanju intenzivnosti pojava
stopnja	NOUN	DDDS|stopnja|NOUN|4	o količini česa glede na razpon
stopnjevalnost	NOUN	DDDS|stopnjevalnost|NOUN|1	o intenzivnosti; moči
storitev	NOUN	DDDS|storitev|NOUN|1	naročeno delo
storiti	VERB	DDDS|storiti|VERB|1	povzročiti kaj komu
storiti	VERB	DDDS|storiti|VERB|2	z aktivnostjo uresničiti dejanje
storiti	VERB	DDDS|storiti|VERB|3	narediti dejanje
storiti	VERB	DDDS|storiti|VERB|4	opraviti delo
strah	NOUN	DDDS|strah|NOUN|1	pričakovanje neprijetnega
stran	ADV	DDDS|stran|ADV|1	o odstranitvi
stran	ADV	DDDS|stran|ADV|2	o odmiku na drugo mesto
stran	ADV	DDDS|stran|ADV|3	o oddaljenem položaju
stran	NOUN	DDDS|stran|NOUN|1	o izvajalcu dejanja
stran	NOUN	DDDS|stran|NOUN|2	o robu predmeta ali telesa
stran	NOUN	DDDS|stran|NOUN|3	o izražanju strinjanja s čim
stran	NOUN	DDDS|stran|NOUN|4	skupina z nasprotnim ciljem
stran	NOUN	DDDS|stran|NOUN|5	vsaka od površin predmeta ali telesa
stran	NOUN	DDDS|stran|NOUN|6	dostopna površina predmeta ali telesa
stran	NOUN	DDDS|stran|NOUN|7	o papirju
stran	NOUN	DDDS|stran|NOUN|8	del česa glede na lego
stran	NOUN	DDDS|stran|NOUN|9	na spletu
stran	NOUN	DDDS|stran|NOUN|10	razdeljen del predmeta ali prostora
stranišče	NOUN	DDDS|stranišče|NOUN|1	prostor za osebno higieno
straniščen	ADJ	DDDS|straniščen|ADJ|1	o napravi za opravljanje potrebe
stranka	NOUN	DDDS|stranka|NOUN|1	politična organizacija
stranska ladja	MWE	DDDS|stranska ladja|MWE|1	o prostoru v cerkvi
stranski učinek	MWE	DDDS|stranski učinek|MWE|1	vpliv na telo
stranski	ADJ	DDDS|stranski|ADJ|1	o delovanju; proizvajanju
stranski	ADJ	DDDS|stranski|ADJ|2	ki se nahaja ob strani
strategija	NOUN	DDDS|strategija|NOUN|1	o vojaški taktiki
strategija	NOUN	DDDS|strategija|NOUN|2	o postopkih; načrtih
strateški	ADJ	DDDS|strateški|ADJ|1	za vojaške namene
strateški	ADJ	DDDS|strateški|ADJ|2	o načrtovanju; postopkih
strateško	ADV	DDDS|strateško|ADV|1	o vojaški taktiki
strateško	ADV	DDDS|strateško|ADV|2	o načrtovanju; postopkih
strašen	ADJ	DDDS|strašen|ADJ|1	o hudih posledicah
strašiti	VERB	DDDS|strašiti|VERB|1	vzbujati strah
strašiti	VERB	DDDS|strašiti|VERB|2	o prisotnosti neprijetnega
strašiti	VERB	DDDS|strašiti|VERB|3	vzbujati zaskrbljenost
straža	NOUN	DDDS|straža|NOUN|1	skupina, ki varuje; straži
straža	NOUN	DDDS|straža|NOUN|2	o varovanju; nadzorovanju
stražen	ADJ	DDDS|stražen|ADJ|1	o straži
streha	NOUN	DDDS|streha|NOUN|1	dom
streha	NOUN	DDDS|streha|NOUN|2	del stavbe
streha	NOUN	DDDS|streha|NOUN|3	kar ščiti pred padavinami
streha	NOUN	DDDS|streha|NOUN|4	del vozila
strelen	ADJ	DDDS|strelen|ADJ|1	o streljanju
strelišče	NOUN	DDDS|strelišče|NOUN|1	prostor za streljanje
streljanje	NOUN	DDDS|streljanje|NOUN|1	ubijanje
streljanje	NOUN	DDDS|streljanje|NOUN|2	pri športu
streljanje	NOUN	DDDS|streljanje|NOUN|3	sprožitev orožja
streljati	VERB	DDDS|streljati|VERB|1	v športu
streljati	VERB	DDDS|streljati|VERB|2	o verbalnem napadu
streljati	VERB	DDDS|streljati|VERB|3	ubijati
streljati	VERB	DDDS|streljati|VERB|4	sprožiti orožje
streptomicin	NOUN	DDDS|streptomicin|NOUN|1	zdravilo
stres	NOUN	DDDS|stres|NOUN|1	o razburljivih dogodkih
stres	NOUN	DDDS|stres|NOUN|2	pri rastlinah in živalih
stres	NOUN	DDDS|stres|NOUN|3	o obremenitvah telesa
stridor	NOUN	DDDS|stridor|NOUN|1	zvok pri dihanju
strinjati se	MWE	DDDS|strinjati se|MWE|1	o potrditvi
strip	NOUN	DDDS|strip|NOUN|1	revija
strip	NOUN	DDDS|strip|NOUN|2	narisana zgodba
strm	ADJ	DDDS|strm|ADJ|1	o naklonu
strm	ADJ	DDDS|strm|ADJ|2	o klancu
strm	ADJ	DDDS|strm|ADJ|3	zelo velik
strog	ADJ	DDDS|strog|ADJ|1	nepopustljiv pri vzpostavljanju reda
strogo	ADV	DDDS|strogo|ADV|1	o izražanju poudarka lastnosti
stroj	NOUN	DDDS|stroj|NOUN|1	mehanična naprava
strojen	ADJ	DDDS|strojen|ADJ|1	o mehanični napravi
strokovnjak	NOUN	DDDS|strokovnjak|NOUN|1	poznavalec stroke; vede
strošek	NOUN	DDDS|strošek|NOUN|1	poraba denarja
stroškovno	ADV	DDDS|stroškovno|ADV|1	o porabi denarja
struga	NOUN	DDDS|struga|NOUN|1	o smeri delovanja
struga	NOUN	DDDS|struga|NOUN|2	korito, po katerem teče voda
struktura	NOUN	DDDS|struktura|NOUN|1	celota; zaključena enota
struktura	NOUN	DDDS|struktura|NOUN|2	o zgradbi; sestavi
strukturen	ADJ	DDDS|strukturen|ADJ|1	o celoti; zaključeni enoti
strukturen	ADJ	DDDS|strukturen|ADJ|2	o zgradbi; sestavi
strukturiran	ADJ	DDDS|strukturiran|ADJ|1	o zgradbi; sestavi
strukturno	ADV	DDDS|strukturno|ADV|1	o zgradbi; sestavi
studijski	ADJ	DDDS|studijski|ADJ|1	o snemanju glasbe
studijski	ADJ	DDDS|studijski|ADJ|2	o filmskem podjetju
studijski	ADJ	DDDS|studijski|ADJ|3	o televiziji ali radiu
studio	NOUN	DDDS|studio|NOUN|1	majhno stanovanje
studio	NOUN	DDDS|studio|NOUN|2	filmsko podjetje
studio	NOUN	DDDS|studio|NOUN|3	prostor, kjer dela umetnik
studio	NOUN	DDDS|studio|NOUN|4	o storitveni dejavnosti
studio	NOUN	DDDS|studio|NOUN|5	prostor za snemanje glasbe
studio	NOUN	DDDS|studio|NOUN|6	prostor na radiu ali televiziji
stvar	NOUN	DDDS|stvar|NOUN|1	o dogajanju
stvar	NOUN	DDDS|stvar|NOUN|2	bitje
subtropski	ADJ	DDDS|subtropski|ADJ|1	o področju
suh	ADJ	DDDS|suh|ADJ|1	brez vlage
sultanat	NOUN	DDDS|sultanat|NOUN|1	oblika ureditve
sultanat	NOUN	DDDS|sultanat|NOUN|2	območje; država
sum	NOUN	DDDS|sum|NOUN|1	o kaznivem dejanju
sum	NOUN	DDDS|sum|NOUN|2	o bolezni
sumatranski nosorog	MWE	DDDS|sumatranski nosorog|MWE|1	žival
sumatranski	ADJ	DDDS|sumatranski|ADJ|1	o indonezijskem otoku
sumerščina	NOUN	DDDS|sumerščina|NOUN|1	izumrl jezik
sumljiv	ADJ	DDDS|sumljiv|ADJ|1	o neobičajni spremembi
sumljiv	ADJ	DDDS|sumljiv|ADJ|2	o nenavadnem dogajanju
sumljiv	ADJ	DDDS|sumljiv|ADJ|3	ki bi lahko bil kriv zločina
superiornost	NOUN	DDDS|superiornost|NOUN|1	večvrednost; vrhunskost
superpokal	NOUN	DDDS|superpokal|NOUN|1	športno tekmovanje
suramin	NOUN	DDDS|suramin|NOUN|1	zdravilo
surovina	NOUN	DDDS|surovina|NOUN|1	grob, nasilen človek
surovina	NOUN	DDDS|surovina|NOUN|2	neobdelana snov
suženj	NOUN	DDDS|suženj|NOUN|1	kdor je v lasti gospodarja
suženj	NOUN	DDDS|suženj|NOUN|2	odvisen človek
suženj	NOUN	DDDS|suženj|NOUN|3	premalo plačana oseba
sužnost	NOUN	DDDS|sužnost|NOUN|1	biti suženj
sužnost	NOUN	DDDS|sužnost|NOUN|2	odvisnost; podložnost
svatba	NOUN	DDDS|svatba|NOUN|1	poročno slavje
svatba	NOUN	DDDS|svatba|NOUN|2	poroka
svet	ADJ	DDDS|svet|ADJ|1	ki je vreden čaščenja
svet	ADJ	DDDS|svet|ADJ|2	v krščanstvu
svet	ADJ	DDDS|svet|ADJ|3	o veliki stopnji
svet	NOUN	DDDS|svet|NOUN|1	živa in neživa bitja
svet	NOUN	DDDS|svet|NOUN|2	o razdeljenosti zemlje
svet	NOUN	DDDS|svet|NOUN|3	sistem nebesnih teles
svet	NOUN	DDDS|svet|NOUN|4	o življenjskem prostoru ljudi
svet	NOUN	DDDS|svet|NOUN|5	o skupnosti določene družbene ureditve
svet	NOUN	DDDS|svet|NOUN|6	zemlja
svet	NOUN	DDDS|svet|NOUN|7	upravni organ
svet	NOUN	DDDS|svet|NOUN|8	vesolje
svetel	ADJ	DDDS|svetel|ADJ|1	o čem ugodnem ali prijetnem
svetel	ADJ	DDDS|svetel|ADJ|2	ki je vrednoten pozitivno
svetel	ADJ	DDDS|svetel|ADJ|3	o barvnem odtenku
svetel	ADJ	DDDS|svetel|ADJ|4	ki oddaja močno svetlobo
svetel	ADJ	DDDS|svetel|ADJ|5	o barvi polti
svetel	ADJ	DDDS|svetel|ADJ|6	z veliko svetlobe, zlasti sončne
svetel	ADJ	DDDS|svetel|ADJ|7	o zvoku; glasu
svetel	ADJ	DDDS|svetel|ADJ|8	ki vzbuja pozitivna čustva
svetilka	NOUN	DDDS|svetilka|NOUN|1	svetlobna naprava
svetilnik	NOUN	DDDS|svetilnik|NOUN|1	kar navdihuje
svetilnik	NOUN	DDDS|svetilnik|NOUN|2	zgradba s svetilno napravo
svetinja	NOUN	DDDS|svetinja|NOUN|1	kar ima visoko vrednost
svetinja	NOUN	DDDS|svetinja|NOUN|2	verski predmet
svetloba	NOUN	DDDS|svetloba|NOUN|1	elektromagnetno valovanje
svetloba	NOUN	DDDS|svetloba|NOUN|2	kar omogoča vidnost predmetov
svetloben	ADJ	DDDS|svetloben|ADJ|1	o elektromagnetnem valovanju
svetlobno leto	MWE	DDDS|svetlobno leto|MWE|1	o razdalji
svetnik	NOUN	DDDS|svetnik|NOUN|1	ki je razglašen za svetega
svetovalec	NOUN	DDDS|svetovalec|NOUN|1	strokovnjak
svetovalec	NOUN	DDDS|svetovalec|NOUN|2	kdor daje nasvete
svetovanje	NOUN	DDDS|svetovanje|NOUN|1	dejavnost
svetoven	ADJ	DDDS|svetoven|ADJ|1	v športu
svetoven	ADJ	DDDS|svetoven|ADJ|2	o svetu
svetoven	ADJ	DDDS|svetoven|ADJ|3	zelo pomemben, vrhunski
svila	NOUN	DDDS|svila|NOUN|1	koruzni laski
svila	NOUN	DDDS|svila|NOUN|2	snov
svila	NOUN	DDDS|svila|NOUN|3	tkanina
svila	NOUN	DDDS|svila|NOUN|4	nit
svilen	ADJ	DDDS|svilen|ADJ|1	o svili
svoboda	NOUN	DDDS|svoboda|NOUN|1	o lastni volji osebe
svoboda	NOUN	DDDS|svoboda|NOUN|2	o netotalitarni oblasti
svoboden	ADJ	DDDS|svoboden|ADJ|1	ki ni last drugega
svod	NOUN	DDDS|svod|NOUN|1	o nebu
svod	NOUN	DDDS|svod|NOUN|2	obok
svojeglav	ADJ	DDDS|svojeglav|ADJ|1	samosvoj; trmast
sčasoma	ADV	DDDS|sčasoma|ADV|1	po določenem času
tabor	NOUN	DDDS|tabor|NOUN|1	vojaška utrdba
tabor	NOUN	DDDS|tabor|NOUN|2	organizirana skupinska dejavnost
taborišče	NOUN	DDDS|taborišče|NOUN|1	o prisilnem bivanju
tabula	NOUN	DDDS|tabula|NOUN|1	dokument
tajen	ADJ	DDDS|tajen|ADJ|1	ki ne posreduje informacij javnosti
tajništvo	NOUN	DDDS|tajništvo|NOUN|1	operativno telo
tajništvo	NOUN	DDDS|tajništvo|NOUN|2	administrativna enota
tajništvo	NOUN	DDDS|tajništvo|NOUN|3	dejavnost
tako	ADV	DDDS|tako|ADV|1	o poudarjanju lastnosti
tako	ADV	DDDS|tako|ADV|2	o dodajanju k povedanemu
tako	ADV	DDDS|tako|ADV|3	torej; zato
tako	ADV	DDDS|tako|ADV|4	o združevanju sorodnih pojmov
tako	ADV	DDDS|tako|ADV|5	o veljavnosti trditve za drugo
tako	ADV	DDDS|tako|ADV|6	kot določa sobesedilo
tako	ADV	DDDS|tako|ADV|7	o veliki stopnji ali meri
takoj	ADV	DDDS|takoj|ADV|1	zelo hitro
takojšen	ADJ	DDDS|takojšen|ADJ|1	ki se zgodi brez odlašanja
takrat	ADV	DDDS|takrat|ADV|1	o točno določenem trenutku
takrat	ADV	DDDS|takrat|ADV|2	trenutek v preteklosti
takraten	ADJ	DDDS|takraten|ADJ|1	ki je obstajal v preteklem trenutku
talen	ADJ	DDDS|talen|ADJ|1	v stavbi
taliban	NOUN	DDDS|taliban|NOUN|1	pripadnik gibanja
tam	ADV	DDDS|tam|ADV|1	o izražanju mesta s sobesedilom
tamkajšnji	ADJ	DDDS|tamkajšnji|ADJ|1	o omenjenem kraju
tanek	ADJ	DDDS|tanek|ADJ|1	o dimenziji
tank	NOUN	DDDS|tank|NOUN|1	za hranjenje tekočin
tank	NOUN	DDDS|tank|NOUN|2	veliko vozilo
tank	NOUN	DDDS|tank|NOUN|3	vojaško vozilo
tank	NOUN	DDDS|tank|NOUN|4	velika in močna oseba
taoizem	NOUN	DDDS|taoizem|NOUN|1	filozofska smer in religija
tarča	NOUN	DDDS|tarča|NOUN|1	o osebi
tarča	NOUN	DDDS|tarča|NOUN|2	mesto, določeno za streljanje
tarča	NOUN	DDDS|tarča|NOUN|3	tema debate
