lemma	upos	sense_id	definition
мащабируемост	NOUN	lexli:UYKx5M1JuZTmxXPt7G9rrJi3nVtFcfINWNebJNjdobpRuXX6X6tkmrYA9o	възможност за мащабиране
с прост око	MWE	lexli:yvfJZqoWWWLx6jkxgOSYA0z3UetQGhRv10olmk2sLbVIBnzbOL39genNNx	Без специални инструменти.
юлиански календар	MWE	lexli:gWvX8PRhvaHeXZk0IPYwY0KIZTGShQAKOr2zag3m3PIIOwRuZnequCEJ7Z	Слънчев календар, възникнал в резултат на реформирането на стария египетски календар, наречен така в чест на Юлий Цезар, който бил приет за официален календар на християнската църква в 325 г. от н. е. (известен у нас като стар стил).
гребен	NOUN	lexli:WqDrl3z4BvFxwg1AZNJiFFJF2hBjxWVx2YIu1MhNBysuEA9KTSVhqWOFWU	Назъбен месест израстък на главата на петел или друга птица.
процент	NOUN	lexli:i24hz1QNdLYnoN5JPZQ5fgPZpJjzsIYLAPGiUnITCpKZB4JXewWcJcEFqx	Относителен дял от нещо.
живот	NOUN	lexli:vALXT1bTorVltKjwH1Nwbw74f1reA3VAf7eZqA4AsN0LDsSnZPHYmzfzqg	Ходът на индивидуалното човешко съществуване, включващ личния, обществения и т. н. опит, натрупван с течение на времето.
слънчев вятър	MWE	lexli:KrtzGcKQBgKqUiJoiJ9Buf26S9bDeZ52z8MWinefAbwVnqLM8BPSx7TxDU	слънчева радиация под формата на потоци плазма, които се изхвърлят радиално от горните слоеве на атмосферата на Слънцето и се разпространяват в пространството до границите на Слънчевата система (хелиопаузата)
радио	NOUN	lexli:FN180I4BGzctpltRA1ddZtBwaOpsGVJnTQTY1TynyAEDwAODF0q28QScq6	Това, което се предава с помощта на радиовълни (сигнали, звуци, специални радиопрограми и под.).
образувам се	MWE	lexli:6TUpDaepc1hFUSCWX4Suf0OUl0ZYqZENWkgXkSVf1NTrN5OXHgmkIMxSdJ	Започвам да съществувам, създавам се, появявам се.
подредба	NOUN	lexli:s7FoqSFWnYjUb7YgjR4ilLcHBafWaxT3fGnXHicbsJp65sVdX3Ud4jQwA3	Начин, по който нещо е подредено.
аскарис	NOUN	lexli:TvkPfrtzFib5FP5F0nzSdlFOkcrAjBYNTmIQelDGShOk5wruNywULZ02bf	род паразити на семейство Ascaridae, чиито представители са кръгли червеи с уста с три устни
частица	NOUN	lexli:sPuXLyad6EiCMzAZKCdF6Zkcgo0FTFMCJRcXNfh0rxXGKu9mVWDmsc1yp7	Форма на физическата материя със собствена маса, специфичен вътрешен строеж и пренебрежимо малки размери.
продължавам	VERB	lexli:vWXZUDIhsLYhUa6FagH1sVgExOQmiZYVq9gnGF4ChS0KNkGnNoGI7LkFE7	Имам определена продължителност във времето.
комуникационен	ADJ	lexli:u3KekyPpH3TxhogcMZcjiAf4oou0KxYtycMndgFddJlxEU2ZZCM5QQASwa	Който служи за комуникация, свързване.
електронна танцова музика	MWE	lexli:6fnwdZZg1UGgeS2tIbCgSSAkPgCOobd3vR7vWSNEjGiricooLL9UOWkzRQ	Вид музика, създадена чрез електронни и електроакустични инструменти.
за тази цел	MWE	lexli:ugMziS8XxGdsMDILKGZVl87boKvghZcR714C7bbGSPxAAQd80aReKRtTbr	Във връзка с това, поради това.
атребати	NOUN	lexli:ALQ7OyH29pqy1f7ifCSIETfJFkhxPRZIkkC9Gwrq4BedcKyGwDpFEJUCqf	Само мн. древно племе, принадлежащто към белгите (лат. belgae са гало-германски смесен народ).
корен	NOUN	lexli:JHc9yKbzvLE2ksfTLKCz2m9lm6iNW0Qe1yNnE0iBIdXLi8acmoiBO8kJ8N	В уравнение — числена стойност на аргумента, която превръща уравнението в тъждество.
позиционен	ADJ	lexli:Wqf63lEAookiibsfsWmwvivhY7ykKDzmChS5AdnHZfMrOgSNgg0HGOZ7sp	който се отнася до, свързан е с, характерен е за или се определя от положението в пространството или в йерархия
проявявам	VERB	lexli:zKYoUQS05w0SSe1euaqEDZPtCivA6rRkUVzONA6DNRTi93L02qGMab3eEV	Отличавам се, откроявам се в някаква обществена дейност, позиция някъде, по някое време; изявявам се.
клонинг	NOUN	lexli:y96cUVEihoyOwtaWbWpkkaGirVpfVQMu3XsobTSj4nGt5UKitfxrazFn9p	човек, който силно напомя или е идентичен или почти идентичен с друг човек
естествено цяло число	MWE	lexli:xUiWrNnHahcHDuFZVwsSfQVYT1cr0ZB3jL96HI39n98365vsLbe0Z4Mp4X	Всяко цяло положително число.
нататък	ADV	lexli:B4UyFZhBMEzZDD3ct3pjRWTrTZ1ktV3OQ8QFf1DEBgkRkrtlTuXZkNyalO	характеризира посоченото в изказването като реализиращо се на определено разстояние от нещо във времето или пространството
клас	NOUN	lexli:LIbCjEi9kFKfmoCtxqpNy20zSrQuiz5i5JuueftKGDRDnVKSmdZF3d1Kci	Група, съвкупност от предмети или явления, които имат общи признаци.
прието	ADV	lexli:E9PD5DIom3WBLRHzVlXepcmhnOeAeLkLqUcMuWwXAEoikGOimmyrhUuLrH	Означава, че нещо дстава, извършва се в съответсвие с установения в обществото ред.
вляво	ADV	lexli:JwVu3G1FnnoL0HNYlouR8SkGZP0fuhkH1G2h9MSvXu0S7f4iQhZ7bK8MTO	характеризира посоченото в изказването като осъществяващо се в лява посока, към лявата страна; употребява се и преносно за политическа ориентация
силно	ADV	lexli:qFwCpbhZIvDKpQVs30MhpkObVkVP0WbtD9vEZjwWfy8HDJ9tRCEMx4clbr	В голяма степен, много.
36-годишен	ADJ	lexli:mVpvoZ4SvSqlPrsUg6uXZMCD8ui8rDRm2ca7kGxUV5ujRg2khigUI0Ggmd	Който трае 36 години
качество	NOUN	lexli:ZWJwcvEuAqhpXz9mVyUAS2n5t2leKvIMFcyUKn78IEngIHdBs818x3K9Vr	Роля, функция.
за сметка на	MWE	lexli:NlUCjSQKa8kBhnN6Bx0fQWAHlcYaLkPtYhAk3QXyz4SYLGPFscjWn0Ze7i	В полза или вреда на някого или нещо.
взема	VERB	lexli:cHUaCS7ocqN4f6B1hucn6KM9SMZSBgXP8xlHUwruCYilv7zTHjjoKVrxMp	само в съчет. вземам предвид - Съобразявам се с нещо, отчитам нещо.
накрая	ADV	lexli:I07kttrkTYhygFzopHsH1eAt0NPaBE6wfvjEogcEzapa4VwE67uqMdCd0L	В края на определено време или процес.
смятам се	MWE	lexli:ZD0E84DLsVqRfFLwaB8HsOZzHYTGVWnPkjcTSEnsinR9gfACVFCop9wTUP	Някой или нещо се приема по определен начин.
необходимо	ADV	lexli:nBwco5qv5vJhg96CVCZRxhu7cmvUZ7CdsFUwZjXZ2LYd3GrrgkTI4Vydor	Крайно нужно.
опростя	VERB	lexli:W5sDQ1GeoTKQUzqv7MVLkXow4hwHB6JYt2SqgrQPyUYGFtDGLuO2okiQSM	Давам на някого прошка за греховете му.
покрайнина	NOUN	lexli:tC8mFOh5Qj11BtwniMhlYo0hQO7SfYZ6DkYKrhqfwIk4AgK85c1LEE4gnJ	градска зона, разположена в периферията на голям град или метрополисен регион
начин	NOUN	lexli:HBVIRNnT0fbsF6Zn0Gk7UPuEyJUJuYQWKraSxyDHkfCPN8V5Xh6OjP5zMc	Цялостното състояние на нещата, определящо оценката или реакцията.
случай	NOUN	lexli:nHqsZDuqKwrM3k0tz1wzXNaMXwirlMBbV5P5Pxt9Z31SqX4LRCCOwY6Orx	Времето, когато определено събитие се състои.
откривам	VERB	lexli:iqqbeBS6cuu1CD5BHwylZ6YHfdRFQk5fSr6RYFsof3rSEjbIYqos9oD1It	Намирам.
криптографски	ADJ	lexli:yyUpqBwd2dYHnfGq9YNyvw2X7Xuh3eitsh1ehBSDLrpT1EXjw3zi4TcxXm	който е свързан с криптография
достигна	VERB	lexli:SmGmmiyF8RJPbc0w6h0PD1IFkVOVvIypp8czq9TtRDIU8j6tfjt8Fwhr3Z	Обикн. с предл. до. За звук, шум, песен или слух, мълва, чувства и под. — като се разпространявам, идвам, стигам до определено място, до някъде или до някого и бивам чут или узнат; дохождам.
оказвам	VERB	lexli:kPBDTbu10y85MfRMc6r0oFquBpuDsyS8dzZcceeFimm8ePl7qY4EMovoIh	за някого или нещо се установява определен факт или твърдение, доказва се, че притежава определено качество, свойство и т. н.
говоря	VERB	lexli:yp1A9Ca3sdPO8yGVn7b3p9OKxcUE7ekVOFyVdNPu7HREScYHgg6amAlIIz	Водя разговор; разговарям.
от друга страна	MWE	lexli:5LlYUXY1lLHhu6t49QYPSS3m70JNUsEhBRPx6XRoz8m70cJlErWtDugk3T	характеризира посоченото в изказването като представящо гледна точка или аспект на въпрос, проблем и т. н., различни от вече представените или изтъкнатите
флора	NOUN	lexli:UpBGbPvvbRT8cbhBYFiaiytRdnFCvL1IXoZqbGVVZA0Elbpjn4WG9VkCl0	Многобройни микробни видове, които колонизират определени участъци от човешката кожа или от вътрешността на човешкото тяло.
съществуващ	ADJ	lexli:koApDeoVa4LDKZmoxh9t9sVD5v9d95PqSJsG2fjHtCCN4j6nYNd6iIAgcu	Който е налице.
съдържам се	MWE	lexli:GArXBEf4r4AjlM5FgzPGaTmoUUnW5c7vqiHPqY9eYKATJaHyaC32mD9jMK	Влизам в състава на нещо.
двуезичен	ADJ	lexli:Wnnbx9ZE5p8M4CwuiHNlEgUdJBChuoaatZGBFbobRwu8C40vyMvrxbzv59	В който се говорятг два езика.
заснемам	VERB	lexli:76sd9VdRlePBa2iKosMahN3ayKoU3zdjC9KuCg8PCkMxw9S6SaA6Yd38aN	Правя филм.
хамилтонов граф	MWE	lexli:AkSIVCcYJHCuQwl9sKvfZGjoaHxWEaAkFmyeqHn8N0hNtZBP44BrTjbsfx	Граф, в който има хамилтонов цикъл.
имам принос	MWE	lexli:wk3UpOnsZyuH5uzmMNvbKa831uXKPgQ8kOf0nEjEKN8iIBdexrvxEacsPN	Допринасям.
здраве	NOUN	lexli:vHQqJFSE0bVhFTPwLsF6VRge1reWN7CH0dDO4XXqdxDMWeEkzqgVkGT8Ms	общото телесно и психическо състояние на някого
представя	VERB	lexli:RrBMvyxg2DQwZFJsvoqy5WnFrcok8ZeAhhwvp8uVXPWZKhxUhC9wGHchTb	Изграждам мисловен образ за нещо (несъществуващо) с помощта на въображението си.
пътувам	VERB	lexli:PdFp43PBKAPKKKeKePW3m7LHeJTuMxmkC0ukDrjORvxjqgsbgfBAjblOfL	Движа се, придвижвам се с превозно средство.
квантово състояние	MWE	lexli:GkOQbThg5EUxbNlXK0zb8RRQ5ResGnyFl0fdl3eP8brjFKrfXQqvFUudh0	Всяко възможно състояние в което може да се намира дадена квантова система.
необходим	ADV	lexli:TGRWyncbZ1c8kMIZqrZf1Z3LcAYYe6eIMJslxNuNsnR5Ecg8hVDD4DzxfW	Крайно нужно.
стесняване	NOUN	lexli:nzcYFVpKOFB5BxzxJAof9RSGjONWVnnTrtgAuHPTLZsszQEsBKf5LXO5oX	Стеснено място.
възстановявам се	MWE	lexli:LWXVNG8YKSx8g8twT9S8XOlwWQEnJ17AWox00UV1OupFFC4ZaeaVeHfsXc	Възвръщам се в предишното състояние.
стопански	ADJ	lexli:B7jy5PYloiozcRtJklyrrxfGvU4Ica7495rtcZ3PvHZqy08AYqhIjRhTM6	Който се отнася до системата на производство и управление на материалните блага.
нося име	MWE	lexli:9pmVOG8FVZMWph6R3oJnx2w2FkXu7k5kxGZ7QVkMPfXBWoN6H3O9ENXbkL	Наричам се, казвам се.
тръгна	VERB	lexli:LzqXIQsRyiUQJodsWZWrVTgkLsDVKYsrTPK1FgGIuKyCTQGtIwroe8TXCF	Потеглям на път; отпътувам, заминавам.
бързо хранене	MWE	lexli:fgjmX0ktsjguQVVpX3gCx2L8Ao8YeEbqRO0o9xVoHRHD0E3GxKh7FYeEc9	Консумиране на приготвяна от полуфабрикати храна в специални заведения.
запознавам се	MWE	lexli:G1xNmL41naopJQ8bKKD7swJdBbg3EUgjAkF57FhkVqOZZwa6Vx5ymUHyCK	срещам и установявам контакт, познанство с някого за първи път
имам предвид	MWE	lexli:hgC6WPv64AnCUm7DkPvwedCScsPdX1jZwtw6TkfWFOibovjB5arDHspKYQ	Държа някого или нещо в мислите си
писане	NOUN	lexli:pK0ucEG9g6S408Gess2Qn5phyF92AWTPZUBOf0hlBRUychtzWTUYY0Rk9S	Създаване на литературни и други произведения.
място	NOUN	lexli:vJ3ICZ5hJ2s4jmQjXbQJWKf1oJeSYAXOU3wWSwFOl1S4aHDeRZOy4vIWA8	Позиция на някого или нещо по значимост,  важност, принос или др. в някаква  група или общество.
червей	NOUN	lexli:wjj0itdWHubf4mPvECjsotldgS6sZ95202wPd1HorIjlnUw8Yz81eIKxnH	представител на едноименната група безгръбначни животни (Vermes), обединени въз основа на общи признаци като двустранна симетрия, липса на истински крайници и т. н., включва плоските, кръглите, прешленестите и др. типове червеи; понятието включва още и ларвите на много видове насекоми с подобно устройство
пасивно	ADV	lexli:WKe8al7nsAg3ED6bG2QLyR9c8em0W8hA4nlcfMcdsAojwo6UWECGsQjGmc	Неактивно.
превръщам се	MWE	lexli:T2AGpu7rastv8R712ULGp0F46qykoZFyC5brunW4FdiPohwEtPYT2dF9zP	Ставам нещо друго или някакъв друг, като придобивам нов вид, качество, функция.
добре	ADV	lexli:GbuwAX0rDJthJpuqtAIUApQBERAX5VzksLT9nvMsiqluN379PtXi8PlOq4	По начин, който съответства, отговаря на определени изисквания за красота; хубаво, с вкус.
загуба	NOUN	lexli:0opUiet2NnB28kYyAvmp3g1xiXN11u2Or75CgNTP6BU8MLKOUxo1mHKNMF	постепенно намаляване на количество или брой от нещо или забавяне на активността
група	NOUN	lexli:3mgi2in4dgdwVZ2NxVfSSd45nkt99u67iMIHqg9KE5PoUY78Sn88gbQaf1	Две или повече лица, институции или др., обединени въз основа на определена обща дейност.
разреша	VERB	lexli:V7aRtjtpZ2LRuhn6qzmfziUqGAyXsix0bhP7lIpSIe2h0YjYt4ugAxVYaM	Давам свобода на някого да прави нещо; позволявам.
.	NOUN	lexli:RW99QYZ0jBLfgxHhobPKjk9GfwPz32cNK4UKe1afwi8EndEw63OMW8wcvM	Съвкупност от елементи с определена вътрешна организация и взаимовръзки между елементите.
нараняване	NOUN	lexli:wiWq92nZygGdctPHXo4warY50ATRFEYA4MPCt42RLImLLhYeP3u2Hsdc1L	Рана или контузия.
хранителен	ADJ	lexli:xAAd8jYepmYJA1opPJjAb7eX79KBupzDnbBEGcBuQW9oegHlO12IydVY2Q	който е свързан с, отнася се до храна или хранене, особено от гледна точка на тяхното значение за организмите
единен	ADJ	lexli:0s4DzzoySXpTsSQYjTEs5tHlZr57c5ktFepgsR96IeY5Pp8pqfXzX7TVwG	Общоприет, еднакъв за всички.
пряко	ADV	lexli:GQokmSGt8ImByt07kS1oy8zhAVUh9jQLPSJq6CYQdmEXJ3uMbPKBNlIK1C	Непосредствено, директно.
екип	NOUN	lexli:P6CDFj6YJ7pxAYOXnGzPVUj9WjgzG7TGDL1JTDjFJLJLatyWTkrkYUZFPq	Група от хора или отбор, работещи заедно или обединени около изпълнението на някаква задача или постигането на поставена цел.
литиев	ADJ	lexli:KSSBKMXa2xrdvifPg87tPPaw7UFs0bMUn2VxIGamdEyAxTMQVz0epanQiF	Който се отнася до литий.
кумир	NOUN	lexli:ZEfS5oWzLCEFtWkTmXg2th5s0uSiIvqXQlTAYgz8K6xT2ENiHpoAGsRsyh	Статуя или образ на божество, което почитат, пред което извършват обреди езичниците; идол.
ниво	NOUN	lexli:YSsWDbt292dCFtbZJ8JmbTWVpm6hFlMpq7RpCT8DaRMNOnkBmDpc6y80Vx	Стойност на количествен или качествен показател, измерван по определена скала или в сравнение с друга величина.
благороден	ADJ	lexli:iVoTDh0hFn3EeTJSzLc5PSEBHOC3fN5OoNr7R9kOG3lnCvn4o2NUYSE0WU	който проявява слаба химична активност, най-вече по отношение на взаимодействието с кислород; отнася се за инертните газове (елементите от 8А група на Периодичната таблица), среброто, златото и платината
изглежда	VERB	lexli:ymgLjdwmPWZ12fqC3gt9g7jjRY4up13skW1gFB1dMNRcos4Bu9a87qKIX6	Означава допускане, приемане на някакъв факт за достоверен, истинен; вижда се, по всяка вероятност.
родител	NOUN	lexli:YoiSd6ZAAcLgaYbObS509cFUmEBMvORulv2fcWxHk0E8mpkCBPtvFPflKg	Бащата или майката по отношение на своите деца, на своето поколение.
горещ	ADJ	lexli:nXmFBdo5ZXudmsH1HNAxRuXw2fUZJg77tsqJ8bKkROcyKHrO3O6wWesmIb	Който е силно нагрят, който има висока температура.
ресурс	NOUN	lexli:BG6IoDaaTbUhTU928QWTfKuC6aQKsbtTSDfkR6KUz3yhQqnr438cMLXaMU	Средства, възможности за постигане на някаква цел, за извършване на определена дейност.
възможно	ADV	lexli:NhuvBEjrNw3xLekrfGywcCn2YNPQuBVEoexdArR54zKtZkianMyjykehK7	Вероятно, допустимо.
химическо оръжие	MWE	lexli:U2k4JTIjpbbaq6lslrzkt2OcEG8sq6pQHSFki8l31lcbCFe22ylm4bv176	Оръжие, което действа с бойни газове.
бяла кръвна клетка	MWE	lexli:JP0dLVn4555sfgiqYkI2QJe5QrJGynBAwlEiCIX9ocIUstgRwsnZELMTWE	Общо наименование на безцветни кръвни клетки, притежаващи ядро, които имат способността да поглъщат и преработват вредните микроорганизми, развиващи се в тялото или да участват в имунологичните реакции, в процесите на регенерация, в премахване на възпалителните процеси.
обсерватория	NOUN	lexli:E4U71Qp8UKQZTsKBtknPVorfQjMEOq8GPpfB98JItptIiNXYFP9uRJA4Gx	Сграда на учреждение, в коуето се правят системни наблюдения над небесни тела.
незадължително	ADV	lexli:ccWV3I4liIspKSrUKqNwKek4S38DSQoGEW2bCqk6h4NMpgsydSWt8gg1cP	Без да е задължително.
слънчев	ADJ	lexli:hbOPCSpoFfoQEIH7mhsaULgwG7XBSYo3JOgRAycU4EQ1IelJQgNxkILhmD	Който се отнася до Слънцето.
стана причина	MWE	lexli:qgRdFmlNZSwn1rI1HJu4byDVmLc5YK6M0NT8QM9UgeqWVoyf0CulVneAQX	Правя така, че нещо да се случи.
латвийски	ADJ	lexli:YbCVEbtSRowdBfaOQMiZqF2H7ENIkUEovZ0zOXXuW47HqvGy7Py5kvxx2c	който произхожда от, отнася се до или е характерен за Латвия или за нейното население или език
изолирам	VERB	lexli:bgxhQ6fbxlDtEiBTFQICuinx0gJsBK8IFlI9T0NlAVZTkiQQIJG2TJqRLX	Спец. Отделям нещо в чист вид от определена маса, среда, вещество, в което то се намира; обособявам.
грипоподобен	ADJ	lexli:A6hPMljpP6BRTew3DP4QxKIArsNLE2dqDc02K1jdylbGJhh93U1bmtIDrj	За болест — който има симптоми, подобни на тези на болестта грип.
ясно	ADV	lexli:BtUujHnL4ZGkpLgJatV0tTDYYFW8i4nCz1uov4hhMwWLbw0sgkS03Ngtde	Видно, очевидно.
колкото се мога	MWE	lexli:kWB5RB4E8fFobNgPshGWGrhJqsl0SJRcKotR1MxkS6efMsJeGIyTH6T8uR	Доколкото е възможно
дам показание	MWE	lexli:NgeL6pgWtMGYM5U3cCdPxj5IuWZf20SnAqsWPUaqlOKjOUsRqdOM1bn5Wz	Обявявам пред съдебния състав това, което ми е известно във връзка с разглежданото дело и отговарям на въпроси, отнасящи се до твърденията ми.
реактивен	ADJ	lexli:ekIV7R0Yk5TxGvOqMLEjUngeWuULgeX4itxhuZHMRc53YbsmhgfSGZz0Eq	който има свойството активно и лесно да влиза в химични взаимодействия
възобновявам се	MWE	lexli:FCCgJpTAmNP5ThxA6vYEUiTcahqY92iccH6n7T3GtjE2KirofEKlcsy4d5	Започвам отново след прекъсване.
механизъм	NOUN	lexli:brR3WFAbA3LufZ1rr2qKYUAd5d4rvoBBfa1AX9yLMI9kjrshNLfQJJLWfu	Съвкупност от състояния или процеси, които непосредствено пораждат появата, съществуването или развитието на нещо.
специално	ADJ	lexli:I3cblTlDbOmzAeq3g6ovVSAcXeZBOhaIDquMnj58rqlMdzV8jhCZzc3E5H	Нарочно, именно, точно определено.
файлов	ADJ	lexli:agIk22vAl1oLvYKuloRkaChgpEMFEcOPL0pRB3amZYjUyOWezQMNiguvmX	който се отнася до компютърни файлове
денарий	NOUN	lexli:xLwi1WowMbmp0oa9Cpq2rUdYak8dbZWyDEkh9NESRy7oOy2Fjq6BVnnw8b	Древна римска сребърна монета.
образувам се	MWE	lexli:jT1QVWuhKNAVXJfRyf7Ti0vbGIlpTii2Ozqx05LElb4OyidU1KeSf373e5	Развивам се в отчетлива същност или възниквам в конкретна форма.
кредитна карта	MWE	lexli:SLxApgfPNddKDn8bIalnurew3xtW2dudpaGqB4NFjI2z4Q6JImIZk2ZqzF	Карта (обикновено направена от пластмаса), чрез която ползвателят ѝ гарантира задоволителния си кредитен рейтинг на продавача и потвърждава, че ще заплати за предоставените му стоки или услуги.
клас	NOUN	lexli:ct5gamFugnuID4IswWaR4NPZcBG3Wyrferfar3kid2p7SbGWYPZJ8woO6d	Подразделение в системата на училищния курс, което съответства на едногодишно учение.
домейн	NOUN	lexli:q5a4FWdFWibsqK2seCaYtPjGOF6us6JOE92zOEtp0DUkdjYD5FslXszViP	Уточнение в електронния адрес, което показва типа или статута на съответната организация, учреждение, фирма.
насочвам се	MWE	lexli:OKREp7czBTRhwFW9Lw5YkQ31tz5moupI8lb8EtrcDnFQqPIyXevwUXWMgG	Ориентирам вниманието си, интересите си към нещо, някаква област.
гребен	NOUN	lexli:LR3GefZoEWV4880vJgq27CsEkgUwNsYSwAVHVzRV2QD8A4CuK77LuF04Xe	Плоска зъбчата машинна част, подобна на приспособлението, което служи за ресане.
полагам основите	MWE	lexli:tcYOojZMK9M8cJCsvjR0U4vb0XZ6vGCmXMwNstl6Dy3lPd5ozQKKSxfEUr	Основавам.
дължи се	MWE	lexli:tl2nyG4m2F4fXvRE55Z4x3X1lbSH27fm3NmMXbg3tjcwLQLnEnJtAn3uwx	(само 3 л.) Резултат е от нещо.
подрастващ	NOUN	lexli:nLv6NFsJBx8gLYji0EA37CyDGo5sqKYUY2AqHrkHSWWuQBZbkzn0BAEawY	Млад човек, който още расте, подраства.
точка	NOUN	lexli:IXmzO6Yl9F72TpP1FvpmF3BWjY72zdATHBusRyFeM0jyqhOjj7tzQbt6sk	Единица за изчисляване на резултата на въпросници, изследвания и пр.
олимпиада	NOUN	lexli:Gqg17HjkaVdxBaTXL0oi0RkweMuA1ykKAf94yyaegZusmjpUEzaYcqPlm2	Състезание в някаква област на науката и др. с много участници.
удовлетворявам	VERB	lexli:MVG6VvjGM32PxOdFXBfUAxDcfxlRfU9YZqtDhSGG5hARKFbcKgnvoSNxSZ	отговарям на определени изисквания, очаквания, надежди и т. н.
колекция	NOUN	lexli:ZppsYFPC3OV8dWuKPBQf8lFxMR4Hte7BHNYcvtSjUMShZv9szwZ81zgK3Q	група обекти, събрани заедно и разглеждани като едно цяло
раздел	NOUN	lexli:bBKx5b48NmSisxIGYXSMWAh36ezvINlA6Grrw4A5nxmo1S6AZTxN5XCxWI	сравнително самостоен дял от по-голям текст, музикално произведение, закон и т.н.
отделение	NOUN	lexli:xThrUpiWI2tcVs69vs6zrucUBI9nd6vJIBjculJ5Fy8kzryvPaKkhhJPvl	обособена част от сграда, състояща се от еднакви или подобни отделни помещения за настаняване на пациенти, затворници и т. н.
документ	NOUN	lexli:kvispskyINeSAa0E0WLu6dEAhSqrdSDDBFKcwbV6PDmDwZwFDWy9RY5Ona	Систематизиран запис на свързани събития или факти, отнасящи се до определен въпрос, тема, човек и т. н. в писмена или електронна форма.
ретракция	NOUN	lexli:ychLjR8t708tKUEcmY0Xk8TmB5txirZyLhGrXn1I1fcj3Kjg1ocI8TIGZb	отдръпване
разтварям	VERB	lexli:zrQBPv7wnxSQmIXUlPxq8UK4BkNQBJWEabe8VIO8PbOzv5jxr6GcuGn3YX	променям физико-химическата цялост на вещество, като го разлагам на йони в определена среда
форум	NOUN	lexli:FTbw2XIEf2PqE3Ri03Qkj6K9nqVXMJXoIjmHlHDWlqGrP5Ojoc6OJG5BzG	Интернет сайт за дискусии по определена тема или в определена област.
учен	NOUN	lexli:w3ZCywKEnwItVnLX7DxcVx2R44pASXNNuyqiQ5i64pl50svMpgWYqHbytl	Специалист в някоя област на науката, който разработва творчески нейните проблеми.
спра	VERB	lexli:IRTpbxXXRKv6VHX7AWkv7RLbxqh9J8C7olGJEwtPltUWHhyIKrY2nFcIbv	Прекратявам нещо или извършването на нещо.
десен	ADJ	lexli:rTn4D0LG4998RkFO4WvIvDbYGi3VIQ39E6TacQBbhLfBUm3jQcblAdGT9q	който показва, ориентиран е или е откъм страната, която се намира в посока запад, когато наблюдателят е с лице на юг, или която сочи в посоката на въртене на часовниковата стрелка
изградя	VERB	lexli:99vIITGWPO3L3w7vdjyjR4BNPga8PKHAuOtwWrWWt9TzDA472a6hUXPo0a	С градене построявам, съзиждам.
интензивен	ADJ	lexli:rNd8CXNHdkjOWQewwReY5BAKR5JNdoV4GVRPKxgMmx7vHHy166k20GgeyE	Който дава голяма производителност, бърз резултат, по-високи доходи.
изпиша	VERB	lexli:fOLTyBGP6NYd7gFpV1iZ7ihd73TthqKHnnGLwA0IHD9zlyP754Fi9KZADp	Осквобождавам някого от болнично заведение след лечение.
взема решение	MWE	lexli:zOa2SjDIlhMUZqDmwYdTYwvdwL8GXPzxno66QWeoiVzjNDMpNX2GFBTpA7	Решавам.
горим	ADJ	lexli:908oC0MBEMxomGCcyVVX12reV9jpQ9qCofFOdTj7va9pb9lBJpZhF0TCEX	който е способен да гори
конгрес	NOUN	lexli:8jRe58GQBZuSH58vvLXtM7q9dItRTdkqmoNfywokiiOuN6J79yFOTF998Y	Върховно събрание на представители на държави, партии или организации за решаване на важни международни, политически, научни и др. въпроси.
създавам се	MWE	lexli:9Xkr8IB6kIAqs1ZFlYNoDUeeQ14UEiWscPv0AEvxq1hRPKKhprXew7KFGB	Само 3 л. Учредява се.
просто око	MWE	lexli:8OhOrsR0KSmVRHT1ZbckFR3cw7GuNftDMVHnWMyrxedvfcoFhfbvSEd7xk	око, неподпомагано от какъвто и да било оптичен инструмент, променящ силата на зрението, размера или отстоянието на предметите
играя роля	MWE	lexli:LxR12inxH888z5SOoenRw4xyEaQlQJuHY1pPXeg9IcNcVUvBCkrHXrTdIq	Изпълнявам някакви функции.
пълен	ADJ	lexli:ok1DA9qny9iIn0INuHHL3YO089gVu33YGBjT8C5xD1MrLEi4ITM3w8msLr	който е с оригиналната си дължина или обем, не е съкращаван или адаптиран
част	NOUN	lexli:SvOCNXSALNWyTncy7TB72jP67CC7iVi4Oxw5TUOKxZJm1DgfuZ5tTbGT73	Нещо, определено по отношение на по-голямо цяло, което го включва.
невероятен	ADJ	lexli:Rg7VAVHsvKgWDBxZb5IE5jRIwVTzgHVnCfqW3F2K9o7pcSEZUV53eZVUtM	Изключителен, необикновен по своите качества.
използващ	ADJ	lexli:v6VwN1VSIeeX1tMsx2H1fp32vqc47jWxuFFCmYv2oe9yKuzALU0hYjp6oB	Който използва.
ядрена верижна реакция	MWE	lexli:OcQ67ZICCP8vifPWEGSZF7OrFFDnrMlOQvFy0cqv0YdhuWAuaHQD6cg3Tj	Бърза лавинообразна ядрена реакция, при която попаднал неутрон предизвиква серия от делене на ядра, като получените в резултат от деленето неутрони предизвикват ново делене, а освободената енергия предизвиква мощен взрив, способен да предизвика разрушения и пожари, опасен с вредното действие на съпровождащите го ядрени лъчения.
от страна на	MWE	lexli:vxtf89V3anjxp8ynxyYV2QRVnKQP5fomeD9s7jZgEiI6QdqJrjcOYZIPnT	От името на някого или нещо.
по принцип	MWE	lexli:sy2dOFNiQNsyU4RNy4a0naP3sXPSCj9r2PWtgA28V1vv7OeTjUEcXOnJWI	Теоретически, по начало, по същество.
открия	VERB	lexli:cPAjWIiA5Ga1ztG0kYojQxCF6MnGyNxcM0y5ac7teh3vZTiNeGKAMJWZTo	Намеря.
