lemma	upos	sense_id	definition
race	NOUN	6093118a0eca64ed92960a6c@6093118a0eca64ed92960a6c-1	a contest of speed
race	NOUN	6093118a0eca64ed92960a6c@6093118a0eca64ed92960a6c-2	people who are believed to belong to the same genetic stock
race	NOUN	6093118a0eca64ed92960a6c@6093118a0eca64ed92960a6c-3	(biology) a taxonomic group that is a division of a species; usually arises as a consequence of geographical isolation within a species
race	NOUN	6093118a0eca64ed92960a6c@6093118a0eca64ed92960a6c-4	the flow of air that is driven backwards by an aircraft propeller
race	NOUN	6093118a0eca64ed92960a6c@6093118a0eca64ed92960a6c-5	a canal for a current of water
racial	ADJ	6093118a0eca64ed92960a88@6093118a0eca64ed92960a88-0	of or related to genetically distinguished groups of people
racial	ADJ	6093118a0eca64ed92960a88@6093118a0eca64ed92960a88-1	of or characteristic of race or races or arising from differences among groups
radar	NOUN	6093118a0eca64ed92960ab8@6093118a0eca64ed92960ab8-0	measuring instrument in which the echo of a pulse of microwave radiation is used to detect and locate distant objects
radiation	NOUN	6093118a0eca64ed92960add@6093118a0eca64ed92960add-0	energy that is radiated or transmitted in the form of rays or waves or particles
radiation	NOUN	6093118a0eca64ed92960add@6093118a0eca64ed92960add-1	the act of spreading outward from a central source
radiation	NOUN	6093118a0eca64ed92960add@6093118a0eca64ed92960add-2	syndrome resulting from exposure to ionizing radiation (e.g., exposure to radioactive chemicals or to nuclear explosions); low doses cause diarrhea and nausea and vomiting and sometimes loss of hair; greater exposure can cause sterility and cataracts and some forms of cancer and other diseases; severe exposure can cause death within hours
radiation	NOUN	6093118a0eca64ed92960add@6093118a0eca64ed92960add-3	the spontaneous emission of a stream of particles or electromagnetic rays in nuclear decay
radiation	NOUN	6093118a0eca64ed92960add@6093118a0eca64ed92960add-4	the spread of a group of organisms into new habitats
radiation	NOUN	6093118a0eca64ed92960add@6093118a0eca64ed92960add-5	a radial arrangement of nerve fibers connecting different parts of the brain
radiation	NOUN	6093118a0eca64ed92960add@6093118a0eca64ed92960add-6	(medicine) the treatment of disease (especially cancer) by exposure to a radioactive substance
radiator	NOUN	6093118a0eca64ed92960ae6@6093118a0eca64ed92960ae6-0	any object that radiates energy
radiator	NOUN	6093118a0eca64ed92960ae6@6093118a0eca64ed92960ae6-1	heater consisting of a series of pipes for circulating steam or hot water to heat rooms or buildings
radiator	NOUN	6093118a0eca64ed92960ae6@6093118a0eca64ed92960ae6-2	a mechanism consisting of a metal honeycomb through which hot fluids circulate; heat is transferred from the fluid through the honeycomb to the airstream that is created either by the motion of the vehicle or by a fan
radical	ADJ	6093118a0eca64ed92960aea@6093118a0eca64ed92960aea-0	of or relating to or constituting a linguistic root
radical	ADJ	6093118a0eca64ed92960aea@6093118a0eca64ed92960aea-1	especially of leaves; located at the base of a plant or stem; especially arising directly from the root or rootstock or a root-like stem
radical	ADJ	6093118a0eca64ed92960aea@6093118a0eca64ed92960aea-2	(used of opinions and actions) far beyond the norm
radical	ADJ	6093118a0eca64ed92960aea@6093118a0eca64ed92960aea-3	markedly new or introducing radical change
radical	ADJ	6093118a0eca64ed92960aea@6093118a0eca64ed92960aea-4	arising from or going to the root or source
radical	NOUN	6093118a0eca64ed92960aeb@6093118a0eca64ed92960aeb-0	(chemistry) two or more atoms bound together as a single unit and forming part of a molecule
radical	NOUN	6093118a0eca64ed92960aeb@6093118a0eca64ed92960aeb-1	an atom or group of atoms with at least one unpaired electron; in the body it is usually an oxygen molecule that has lost an electron and will stabilize itself by stealing an electron from a nearby molecule
radical	NOUN	6093118a0eca64ed92960aeb@6093118a0eca64ed92960aeb-2	a person who has radical ideas or opinions
radical	NOUN	6093118a0eca64ed92960aeb@6093118a0eca64ed92960aeb-3	(mathematics) a quantity expressed as the root of another quantity
radical	NOUN	6093118a0eca64ed92960aeb@6093118a0eca64ed92960aeb-4	a character conveying the lexical meaning of a logogram
radical	NOUN	6093118a0eca64ed92960aeb@6093118a0eca64ed92960aeb-5	(linguistics) the form of a word after all affixes are removed
radio	NOUN	6093118a0eca64ed92960af8@6093118a0eca64ed92960af8-0	medium for communication
radio	NOUN	6093118a0eca64ed92960af8@6093118a0eca64ed92960af8-1	an electronic receiver that detects and demodulates and amplifies transmitted signals
radio	NOUN	6093118a0eca64ed92960af8@6093118a0eca64ed92960af8-2	a communication system based on broadcasting electromagnetic waves
radio emission	MWE	6093118a0eca64ed92960b07@6093118a0eca64ed92960b07-0	an electromagnetic wave with a wavelength between 0.5 cm to 30,000 m
radioactive	ADJ	6093118a0eca64ed92960b24@6093118a0eca64ed92960b24-0	exhibiting or caused by radioactivity
radius	NOUN	6093118a0eca64ed92960b66@6093118a0eca64ed92960b66-0	the length of a line segment between the center and circumference of a circle or sphere
radius	NOUN	6093118a0eca64ed92960b66@6093118a0eca64ed92960b66-1	a straight line from the center to the perimeter of a circle (or from the center to the surface of a sphere)
radius	NOUN	6093118a0eca64ed92960b66@6093118a0eca64ed92960b66-2	a circular region whose area is indicated by the length of its radius
radius	NOUN	6093118a0eca64ed92960b66@6093118a0eca64ed92960b66-3	the outer and slightly shorter of the two bones of the human forearm
radius	NOUN	6093118a0eca64ed92960b66@6093118a0eca64ed92960b66-4	support consisting of a radial member of a wheel joining the hub to the rim
rail	NOUN	6093118a0eca64ed92960ba5@6093118a0eca64ed92960ba5-0	a barrier consisting of a horizontal bar and supports
rail	NOUN	6093118a0eca64ed92960ba5@6093118a0eca64ed92960ba5-1	short for railway
rail	NOUN	6093118a0eca64ed92960ba5@6093118a0eca64ed92960ba5-2	a bar or pair of parallel bars of rolled steel making the railway along which railroad cars or other vehicles can roll
rail	NOUN	6093118a0eca64ed92960ba5@6093118a0eca64ed92960ba5-3	a horizontal bar (usually of wood or metal)
rail	NOUN	6093118a0eca64ed92960ba5@6093118a0eca64ed92960ba5-4	any of numerous widely distributed small wading birds of the family Rallidae having short wings and very long toes for running on soft mud
railway	NOUN	6093118a0eca64ed92960bc7@6093118a0eca64ed92960bc7-0	line that is the commercial organization responsible for operating a system of transportation for trains that pull passengers or freight
railway	NOUN	6093118a0eca64ed92960bc7@6093118a0eca64ed92960bc7-1	a line of track providing a runway for wheels
rain	NOUN	6093118a0eca64ed92960bd5@6093118a0eca64ed92960bd5-0	water falling in drops from vapor condensed in the atmosphere
rain	NOUN	6093118a0eca64ed92960bd5@6093118a0eca64ed92960bd5-1	drops of fresh water that fall as precipitation from clouds
rain	NOUN	6093118a0eca64ed92960bd5@6093118a0eca64ed92960bd5-2	anything happening rapidly or in quick successive
raining	ADJ	6093118a0eca64ed92960bf9@6093118a0eca64ed92960bf9-0	falling in drops or as if falling like rain
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-0	raise the level or amount of something
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-1	raise from a lower to a higher position
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-2	cause to be heard or known; express or utter
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-3	collect funds for a specific purpose
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-4	cultivate by growing, often involving improvements by means of agricultural techniques
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-5	look after a child until it is an adult
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-6	summon into action or bring into existence, often as if by magic
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-7	move upwards
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-8	construct, build, or erect
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-9	call forth (emotions, feelings, and responses)
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-10	create a disturbance, especially by making a great noise
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-11	raise in rank or condition
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-12	increase the level of
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-13	give a promotion to or assign to a higher position
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-14	cause to puff up with a leaven
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-15	bid (one's partner's suit) at a higher level
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-16	bet more than the previous player
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-17	cause to assemble or enlist in the military
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-18	put forward for consideration or discussion
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-19	pronounce (vowels) by bringing the tongue closer to the roof of the mouth
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-20	activate or stir up
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-21	establish radio communications with
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-22	multiply (a number) by itself a specified number of times: 8 is 2 raised to the power 3
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-23	bring (a surface or a design) into relief and cause to project
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-24	invigorate or heighten
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-25	put an end to
raise	VERB	6093118a0eca64ed92960c06@6093118a0eca64ed92960c06-26	cause to become alive again
raising	NOUN	6093118a0eca64ed92960c16@6093118a0eca64ed92960c16-0	the event of something being raised upward
raising	NOUN	6093118a0eca64ed92960c16@6093118a0eca64ed92960c16-1	the properties acquired as a consequence of the way you were treated as a child
raising	NOUN	6093118a0eca64ed92960c16@6093118a0eca64ed92960c16-2	helping someone grow up to be an accepted member of the community
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-0	an area in which something acts or operates or has power or control:
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-1	the limits within which something can be effective
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-2	a large tract of grassy open land on which livestock can graze
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-3	a series of hills or mountains
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-4	a place for shooting (firing or driving) projectiles of various kinds
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-5	a variety of different things or activities
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-6	(mathematics) the set of values of the dependent variable for which a function is defined
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-7	the limit of capability
range	NOUN	6093118a0eca64ed92960c83@6093118a0eca64ed92960c83-8	a kitchen appliance used for cooking food
range	VERB	6093118a0eca64ed92960c84@6093118a0eca64ed92960c84-0	change or be different within limits
range	VERB	6093118a0eca64ed92960c84@6093118a0eca64ed92960c84-1	move about aimlessly or without any destination, often in search of food or employment
range	VERB	6093118a0eca64ed92960c84@6093118a0eca64ed92960c84-2	have a range; be capable of projecting over a certain distance, as of a gun
range	VERB	6093118a0eca64ed92960c84@6093118a0eca64ed92960c84-3	range or extend over; occupy a certain area
range	VERB	6093118a0eca64ed92960c84@6093118a0eca64ed92960c84-4	lay out orderly or logically in a line or as if in a line
range	VERB	6093118a0eca64ed92960c84@6093118a0eca64ed92960c84-5	feed as in a meadow or pasture
range	VERB	6093118a0eca64ed92960c84@6093118a0eca64ed92960c84-6	let eat
range	VERB	6093118a0eca64ed92960c84@6093118a0eca64ed92960c84-7	assign a rank or rating to
rank	NOUN	6093118a0eca64ed92960c99@6093118a0eca64ed92960c99-0	a row or line of people (especially soldiers or police) standing abreast of one another
rank	NOUN	6093118a0eca64ed92960c99@6093118a0eca64ed92960c99-1	relative status
rank	NOUN	6093118a0eca64ed92960c99@6093118a0eca64ed92960c99-2	the ordinary members of an organization (such as the enlisted soldiers of an army)
rank	NOUN	6093118a0eca64ed92960c99@6093118a0eca64ed92960c99-3	position in a social hierarchy
rank	NOUN	6093118a0eca64ed92960c99@6093118a0eca64ed92960c99-4	the body of members of an organization or group
ransack	VERB	6093118a0eca64ed92960ca8@6093118a0eca64ed92960ca8-0	steal goods; take as spoils
ransack	VERB	6093118a0eca64ed92960ca8@6093118a0eca64ed92960ca8-1	search thoroughly
rapid	ADJ	6093118a0eca64ed92960cca@6093118a0eca64ed92960cca-0	done or occurring in a brief period of time
rapid	ADJ	6093118a0eca64ed92960cca@6093118a0eca64ed92960cca-1	characterized by speed; moving with or capable of moving with high speed
rapidly	ADV	6093118a0eca64ed92960cd2@6093118a0eca64ed92960cd2-0	with speed
rapporteur	NOUN	6093118a0eca64ed92960cdd@6093118a0eca64ed92960cdd-0	a recorder appointed by a committee to prepare reports of the meetings
rare	ADJ	6093118a0eca64ed92960cea@6093118a0eca64ed92960cea-0	not widely known; especially valued for its uncommonness
rare	ADJ	6093118a0eca64ed92960cea@6093118a0eca64ed92960cea-1	recurring only at long intervals
rare	ADJ	6093118a0eca64ed92960cea@6093118a0eca64ed92960cea-2	not widely distributed
rare	ADJ	6093118a0eca64ed92960cea@6093118a0eca64ed92960cea-3	having low density
rare	ADJ	6093118a0eca64ed92960cea@6093118a0eca64ed92960cea-4	marked by an uncommon quality; especially superlative or extreme of its kind
rare	ADJ	6093118a0eca64ed92960cea@6093118a0eca64ed92960cea-5	(of meat) cooked a short time; still red inside
rarely	ADV	6093118a0eca64ed92960cf4@6093118a0eca64ed92960cf4-0	not often
rate	NOUN	6093118a0eca64ed92960d34@6093118a0eca64ed92960d34-0	a magnitude or frequency relative to a time unit
rate	NOUN	6093118a0eca64ed92960d34@6093118a0eca64ed92960d34-1	amount of a charge or payment relative to some basis
rate	NOUN	6093118a0eca64ed92960d34@6093118a0eca64ed92960d34-2	the relative speed of progress or change
rate	NOUN	6093118a0eca64ed92960d34@6093118a0eca64ed92960d34-3	a quantity or amount or measure considered as a proportion of another quantity or amount or measure
rate	VERB	6093118a0eca64ed92960d35@6093118a0eca64ed92960d35-0	assign a rank or rating to
rate	VERB	6093118a0eca64ed92960d35@6093118a0eca64ed92960d35-1	be worthy of or have a certain rating
rate	VERB	6093118a0eca64ed92960d35@6093118a0eca64ed92960d35-2	estimate the value of
rather	ADV	6093118a0eca64ed92960d48@6093118a0eca64ed92960d48-0	on the contrary
rather	ADV	6093118a0eca64ed92960d48@6093118a0eca64ed92960d48-1	to some (great or small) extent
rather	ADV	6093118a0eca64ed92960d48@6093118a0eca64ed92960d48-2	more readily or willingly
rather	ADV	6093118a0eca64ed92960d48@6093118a0eca64ed92960d48-3	to a degree (not used with a negative)
ratification	NOUN	6093118a0eca64ed92960d4b@6093118a0eca64ed92960d4b-0	making something valid by formally ratifying or confirming it
rating	NOUN	6093118a0eca64ed92960d4f@6093118a0eca64ed92960d4f-0	an appraisal of the value of something
rating	NOUN	6093118a0eca64ed92960d4f@6093118a0eca64ed92960d4f-1	act of ascertaining or fixing the value or worth of
rating	NOUN	6093118a0eca64ed92960d4f@6093118a0eca64ed92960d4f-2	standing or position on a scale
rating	NOUN	6093118a0eca64ed92960d4f@6093118a0eca64ed92960d4f-3	rank in a military organization
ratio	NOUN	6093118a0eca64ed92960d51@6093118a0eca64ed92960d51-0	the relative magnitudes of two quantities (usually expressed as a quotient)
ratio	NOUN	6093118a0eca64ed92960d51@6093118a0eca64ed92960d51-1	the relation between things (or parts of things) with respect to their comparative quantity, magnitude, or degree
reach	NOUN	6093118a0eca64ed92960e1b@6093118a0eca64ed92960e1b-0	the limits within which something can be effective
reach	NOUN	6093118a0eca64ed92960e1b@6093118a0eca64ed92960e1b-1	an area in which something acts or operates or has power or control:
reach	NOUN	6093118a0eca64ed92960e1b@6093118a0eca64ed92960e1b-2	the act of physically reaching or thrusting out
reach	NOUN	6093118a0eca64ed92960e1b@6093118a0eca64ed92960e1b-3	the limit of capability
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-0	reach a destination, either real or abstract
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-1	reach a point in time, or a certain state or level
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-2	move forward or upward in order to touch; also in a metaphorical sense
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-3	be in or establish communication with
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-4	to gain with effort
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-5	to extend as far as
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-6	reach a goal
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-7	place into the hands or custody of
reach	VERB	6093118a0eca64ed92960e1c@6093118a0eca64ed92960e1c-8	to exert much effort or energy
react	VERB	6093118a0eca64ed92960e23@6093118a0eca64ed92960e23-0	show a response or a reaction to something
react	VERB	6093118a0eca64ed92960e23@6093118a0eca64ed92960e23-1	act against or in opposition to
react	VERB	6093118a0eca64ed92960e23@6093118a0eca64ed92960e23-2	undergo a chemical reaction; react with another substance under certain conditions
reaction	NOUN	6093118a0eca64ed92960e26@6093118a0eca64ed92960e26-0	(chemistry) a process in which one or more substances are changed into others
reaction	NOUN	6093118a0eca64ed92960e26@6093118a0eca64ed92960e26-1	an idea evoked by some experience
reaction	NOUN	6093118a0eca64ed92960e26@6093118a0eca64ed92960e26-2	a bodily process occurring due to the effect of some antecedent stimulus or agent
reaction	NOUN	6093118a0eca64ed92960e26@6093118a0eca64ed92960e26-3	(mechanics) the equal and opposite force that is produced when any force is applied to a body
reaction	NOUN	6093118a0eca64ed92960e26@6093118a0eca64ed92960e26-4	a response that reveals a person's feelings or attitude
reaction	NOUN	6093118a0eca64ed92960e26@6093118a0eca64ed92960e26-5	extreme conservatism in political or social matters
reaction	NOUN	6093118a0eca64ed92960e26@6093118a0eca64ed92960e26-6	doing something in opposition to another way of doing it that you don't like
reactionary	ADJ	6093118a0eca64ed92960e2d@6093118a0eca64ed92960e2d-0	opposed to political or social liberalism or reform
reactive	ADJ	6093118a0eca64ed92960e32@6093118a0eca64ed92960e32-0	reacting to a stimulus
reactive	ADJ	6093118a0eca64ed92960e32@6093118a0eca64ed92960e32-1	participating readily in reactions
reactor	NOUN	6093118a0eca64ed92960e36@6093118a0eca64ed92960e36-0	an electrical device used to introduce reactance into a circuit
reactor	NOUN	6093118a0eca64ed92960e36@6093118a0eca64ed92960e36-1	(physics) any of several kinds of apparatus that maintain and control a nuclear reaction for the production of energy or artificial elements
readjustment	NOUN	6093118a0eca64ed92960e53@6093118a0eca64ed92960e53-0	the act of adjusting again (to changed circumstances)
readjustment	NOUN	6093118a0eca64ed92960e53@6093118a0eca64ed92960e53-1	the act of adjusting something to match a standard
ready	ADJ	6093118a0eca64ed92960e57@6093118a0eca64ed92960e57-0	completely prepared or in condition for immediate action or use or progress
ready	ADJ	6093118a0eca64ed92960e57@6093118a0eca64ed92960e57-1	(of especially money) immediately available
ready	ADJ	6093118a0eca64ed92960e57@6093118a0eca64ed92960e57-2	mentally disposed
ready	ADJ	6093118a0eca64ed92960e57@6093118a0eca64ed92960e57-3	made suitable and available for immediate use
ready	ADJ	6093118a0eca64ed92960e57@6093118a0eca64ed92960e57-4	apprehending and responding with speed and sensitivity
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-0	being or occurring in fact or actuality; having verified existence; not illusory
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-1	no less than what is stated; worthy of the name
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-2	of, relating to, or representing an amount that is corrected for inflation
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-3	having substance or capable of being treated as fact; not imaginary
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-4	not to be taken lightly
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-5	capable of being treated as fact
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-6	being or reflecting the essential or genuine character of something
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-7	(of property) fixed or immovable
real	ADJ	6093118a0eca64ed92960e6c@6093118a0eca64ed92960e6c-8	coinciding with reality
realization	NOUN	6093118a0eca64ed92960e97@6093118a0eca64ed92960e97-0	coming to understand something clearly and distinctly
realization	NOUN	6093118a0eca64ed92960e97@6093118a0eca64ed92960e97-1	making real or giving the appearance of reality
realization	NOUN	6093118a0eca64ed92960e97@6093118a0eca64ed92960e97-2	a musical composition that has been completed or enriched by someone other than the composer
realization	NOUN	6093118a0eca64ed92960e97@6093118a0eca64ed92960e97-3	a sale in order to obtain money (as a sale of stock or a sale of the estate of a bankrupt person) or the money so obtained
realization	NOUN	6093118a0eca64ed92960e97@6093118a0eca64ed92960e97-4	the completion or enrichment of a piece of music left sparsely notated by a composer
realization	NOUN	6093118a0eca64ed92960e97@6093118a0eca64ed92960e97-5	something that is made real or concrete
realize	VERB	6093118a0eca64ed92960e98@6093118a0eca64ed92960e98-0	be fully aware or cognizant of
realize	VERB	6093118a0eca64ed92960e98@6093118a0eca64ed92960e98-1	perceive (an idea or situation) mentally
realize	VERB	6093118a0eca64ed92960e98@6093118a0eca64ed92960e98-2	make real or concrete; give reality or substance to
realize	VERB	6093118a0eca64ed92960e98@6093118a0eca64ed92960e98-3	earn on some commercial or business transaction; earn as salary or wages
realize	VERB	6093118a0eca64ed92960e98@6093118a0eca64ed92960e98-4	convert into cash; of goods and property
realize	VERB	6093118a0eca64ed92960e98@6093118a0eca64ed92960e98-5	expand or complete (a part in a piece of baroque music) by supplying the harmonies indicated in the figured bass
really	ADV	6093118a0eca64ed92960e9e@6093118a0eca64ed92960e9e-0	in accordance with truth or fact or reality
really	ADV	6093118a0eca64ed92960e9e@6093118a0eca64ed92960e9e-1	in actual fact
really	ADV	6093118a0eca64ed92960e9e@6093118a0eca64ed92960e9e-2	in fact (used as intensifiers or sentence modifiers)
really	ADV	6093118a0eca64ed92960e9e@6093118a0eca64ed92960e9e-3	used to give emphasis
reason	NOUN	6093118a0eca64ed92960ecc@6093118a0eca64ed92960ecc-0	a rational motive for a belief or action
reason	NOUN	6093118a0eca64ed92960ecc@6093118a0eca64ed92960ecc-1	an explanation of the cause of some phenomenon
reason	NOUN	6093118a0eca64ed92960ecc@6093118a0eca64ed92960ecc-2	the capacity for rational thought or inference or discrimination
reason	NOUN	6093118a0eca64ed92960ecc@6093118a0eca64ed92960ecc-3	the state of having good sense and sound judgment
reason	NOUN	6093118a0eca64ed92960ecc@6093118a0eca64ed92960ecc-4	a justification for something existing or happening
reason	NOUN	6093118a0eca64ed92960ecc@6093118a0eca64ed92960ecc-5	a fact that logically justifies some premise or conclusion
rebellion	NOUN	6093118a0eca64ed92960ef2@6093118a0eca64ed92960ef2-0	refusal to accept some authority or code or convention
rebellion	NOUN	6093118a0eca64ed92960ef2@6093118a0eca64ed92960ef2-1	organized opposition to authority; a conflict in which one faction tries to wrest control from another
rebuild	VERB	6093118a0eca64ed92960f03@6093118a0eca64ed92960f03-0	build again
rebury	VERB	6093118a0eca64ed92960f0a@6093118a0eca64ed92960f0a-0	bury again
recall	VERB	6093118a0eca64ed92960f18@6093118a0eca64ed92960f18-0	recall knowledge from memory; have a recollection
recall	VERB	6093118a0eca64ed92960f18@6093118a0eca64ed92960f18-1	go back to something earlier
recall	VERB	6093118a0eca64ed92960f18@6093118a0eca64ed92960f18-2	bring to mind
recall	VERB	6093118a0eca64ed92960f18@6093118a0eca64ed92960f18-3	summon to return
recall	VERB	6093118a0eca64ed92960f18@6093118a0eca64ed92960f18-4	cause one's (or someone else's) thoughts or attention to return from a reverie or digression
recall	VERB	6093118a0eca64ed92960f18@6093118a0eca64ed92960f18-5	make unavailable; bar from sale or distribution
recall	VERB	6093118a0eca64ed92960f18@6093118a0eca64ed92960f18-6	cause to be returned
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-0	get something; come into possession of
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-1	receive a specified treatment (abstract)
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-2	register (perceptual input)
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-3	go through (mental or physical states or experiences)
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-4	express willingness to have in one's home or environs
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-5	accept as true or valid
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-6	bid welcome to; greet upon arrival
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-7	convert into sounds or pictures
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-8	experience as a reaction
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-9	have or give a reception
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-10	receive as a retribution or punishment
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-11	partake of the Holy Eucharist sacrament
receive	VERB	6093118a0eca64ed92960f2f@6093118a0eca64ed92960f2f-12	regard favorably or with disapproval
recent	ADJ	6093118a0eca64ed92960f37@6093118a0eca64ed92960f37-0	new
recent	ADJ	6093118a0eca64ed92960f37@6093118a0eca64ed92960f37-1	of the immediate past or just previous to the present time
recently	ADV	6093118a0eca64ed92960f38@6093118a0eca64ed92960f38-0	in the recent past
reception	NOUN	6093118a0eca64ed92960f3b@6093118a0eca64ed92960f3b-0	the manner in which something is greeted
reception	NOUN	6093118a0eca64ed92960f3b@6093118a0eca64ed92960f3b-1	a formal party of people; as after a wedding
reception	NOUN	6093118a0eca64ed92960f3b@6093118a0eca64ed92960f3b-2	quality or fidelity of a received broadcast
reception	NOUN	6093118a0eca64ed92960f3b@6093118a0eca64ed92960f3b-3	the act of receiving
reception	NOUN	6093118a0eca64ed92960f3b@6093118a0eca64ed92960f3b-4	(American football) the act of catching a pass in football
reclaim	VERB	6093118a0eca64ed92960f7b@6093118a0eca64ed92960f7b-0	claim back
reclaim	VERB	6093118a0eca64ed92960f7b@6093118a0eca64ed92960f7b-1	reuse (materials from waste products)
reclaim	VERB	6093118a0eca64ed92960f7b@6093118a0eca64ed92960f7b-2	bring, lead, or force to abandon a wrong or evil course of life, conduct, and adopt a right one
reclaim	VERB	6093118a0eca64ed92960f7b@6093118a0eca64ed92960f7b-3	make useful again; transform from a useless or uncultivated state
reclaim	VERB	6093118a0eca64ed92960f7b@6093118a0eca64ed92960f7b-4	overcome the wildness of; make docile and tractable
recognise	VERB	6093118a0eca64ed92960f8d@6093118a0eca64ed92960f8d-0	show approval or appreciation of
recognise	VERB	6093118a0eca64ed92960f8d@6093118a0eca64ed92960f8d-1	grant credentials to
recognise	VERB	6093118a0eca64ed92960f8d@6093118a0eca64ed92960f8d-2	detect with the senses
recognise	VERB	6093118a0eca64ed92960f8d@6093118a0eca64ed92960f8d-3	express greetings upon meeting someone
recognise	VERB	6093118a0eca64ed92960f8d@6093118a0eca64ed92960f8d-4	express obligation, thanks, or gratitude for
recognise	VERB	6093118a0eca64ed92960f8d@6093118a0eca64ed92960f8d-5	be fully aware or cognizant of
recognise	VERB	6093118a0eca64ed92960f8d@6093118a0eca64ed92960f8d-6	perceive to be the same
recognise	VERB	6093118a0eca64ed92960f8d@6093118a0eca64ed92960f8d-7	accept (someone) to be what is claimed or accept his power and authority
recognition	NOUN	6093118a0eca64ed92960f8f@6093118a0eca64ed92960f8f-0	the state or quality of being recognized or acknowledged
