lemma	upos	sense_id	definition
termisk	ADJ	lexli:aQB9ad84cGz1shjvehtVS22YGkEsUPMqTJh5HwP6CKqiN446VBsbcYaHx4	afledt af græst thermos 'varm'
influere	VERB	lexli:b5uaKBsIhUMIBtWu5slICzr7CLhwrrxEsrowmcEMZFF4qsmCZHBKLKa1fc	påvirke
live	ADV	lexli:l2pY0Ra9NDqEyecXpQmnTOmEbbYkThUkynEEJ3K68saFO8bevy6uewlNQp	for et publikum (1)
højtstående	ADJ	lexli:FZ2fp2oOVBbgVA3UDhJNcMIhpvkJskQINmNkWYQOY31MjmI93xoqOJJCDI	som har en høj plads i et hierarki og besidder stor magt
se dagens lys	MWE	lexli:eHhl2BQYvahKb359QZ95bHkPcjuRd2FMuZ9hsq8I7uBvWa3yWInF8KuFli	opstå
tage pis på	MWE	lexli:BpjumQbt329s6OSNTMAKwdEyI5PfxbxhiFlrdYIBk174XxMwjFTLHUi9XD	lave sjov med
alene	ADV	lexli:BduniUymCHHc9YnnB5dDf2MyM7C0JJZQCueGIVY2KVDQrS7gyP1si2FACW	Uden tilstedeværelse af andet eller andre
ustabil	ADJ	lexli:uTZ3EuDnFHzSkIgZEGGaz3RsnlZSmc6KO8cvvxtW7C5lKRhpaNV5elR0pr	ikke stabil
kosmonaut	NOUN	lexli:HpP20W8CIOfrae4NIgUKONLSbhRKBX93KTK3nG3bfaJDJmJfmzlaWEtjdD	russisk astronaut
Venedig	NOUN	lexli:UD7lFk2Cqj44BwBwEAiAkfAzkKXIesaqwVvu9kCx7MHP30MQWCLTX5ImTq	italiensk by
20.	ADJ	lexli:nEljne1I5cY2s1MlcnSOd50JrZ50jTj7tni31VzL2O46XwSwXs1DsFVK9Q	som er nr. 20 i en rækkefølge
FC Olympia Darmstadt	MWE	lexli:iisXrXyd9b4W6Hq1GGTF35W5qgpiClfsFrxTr3YM8UgOvxrLHf38Y7yH3q	fodboldklub
kontinentalsokkel	NOUN	lexli:I60D9Jlc15RCte5KgY2I8rVdni8tVG9SKyV6RVOdZDaqAQ1g37HC8eMxRI	den del af havbunden der går fra kysten og ud til fastlandsskrænten
Hugbert	PROPN	lexli:9Wa2L8roP17QC0rLG7ZDfck1JFCB3hJrCpN7sjbxkDfNZvtGanyCz91E5B	en person
Marcus Aurelius	MWE	lexli:AJx9kJhnyFr5hPRGqHv4xJJz1URD2tv3g3Cx93ADvdEFT0Do1ldVmkYp35	navnet på en person
Berlinmuren	NOUN	lexli:6UE5DZRlptsBAPP7amRtgZlhmHtQS41Lp4oMgNmu3ySuuVAT5VS2v0OYat	mur der adskilte Vest- og Østtyskland
handelsrute	NOUN	lexli:lF9QX7WqMbuJdcVe1CnJo83jLf2SsBfVkoFuDkgQZWkb9AYsx6aDrslVX9	rute der muliggør udveksling af varer
Onchocerca volvulus	MWE	lexli:UwnA1i3nvgo4R7SJPzfEapDVUVZV7lGLt1odBxKvhtlfJuURggRZ1yTpxo	en parasitisk orm
fonon	NOUN	lexli:Fx1GV4VVjd9m6ZHTZBdDsOPBz79E55w9eG9wvjfRWTVjGehaoMqqpbX6R3	kvantemekanisk beskrivelse af en speciel type af vibrationsbevægelse.
allieret	ADJ	lexli:ujKJyAAmDgceVSF0nTv46vs6WlQyV41YHhkpbZ4gNKqKQ1lbTvJHp0qXdh	Vedr. militær alliance.
allerede	ADV	lexli:bTfch9gDCYUUC69AmXCJ5jrsP5Z3wKOCoqGkfI4l1wxglzOuv3AN3zoXEb	tidligere eller hurtigere end man forventer eller.. (1a)
atrebater	PROPN	lexli:w5N0jxaYItKDg3EdMlAwFGLtPvVu4l46FmAl92cNU6JbYXxCB96mPQfCun	keltisk stamme i det romerske Gallien
mest	ADV	lexli:mZq6J9oxnfcJr7HFjZjAr0VrIyz4X5OW2PiSMiSTwvOIU0B4U21YMX7Zxe	oftest
Orlenev	PROPN	lexli:KE3MdqH5YdxLKkOl4q6y25mPeY1djfILFZ0FAmtyib1btApMZvf9m9ePBF	navnet på en person
meget	ADJ	lexli:yRfIZ8ZFt21kEPBDafow5JIvosl43F6N5khY4cpBKsYdfq2rJSMclhCKS8	i større mængde
toneangivende	ADJ	lexli:gcZH3KTl270uGjR0KlcOhj8cjprNFUvOQ1avx7g1iQs5s2FgDr1fs617Og	som har stor indflydelse (1)
værre	ADV	lexli:Is8yMTmra2Ya0zvpIu3Xq2EUY3q1bEAbmUDVaxPSgm35rqQPPCncETmnda	dårligere
dæmme op	MWE	lexli:bqCIm0egiwNCIMS3ZvaRmdVxqvXU6X52hoQELpaKRtg5ZnqN8OJVMXbB3Z	forhindre eller noget i at brede sig
Mike Stock	MWE	lexli:FYXVlxtsIAsTl7M71fk4lwcGGL5Bjew3lSe4Q4eYSZSanXwNkHaBYXP9tX	navnet på en mand der er teksforfatter
popduo	NOUN	lexli:T5Q2ogwcJBwqYS9gp2XDTlIDIz60EZz8yyxfBN6ipM193wVNFikcY09Zr5	popgruppe med to medlemmer
Napoleon	PROPN	lexli:Jd2q4wZLJmcaYL0eopkthJTqyelI6PHpknaC9Bm9pqMa8TQ9FRJT2cabRT	navnet på en person, en mand
Macintosh	PROPN	lexli:SwO8N2qcYClyKrBvLHYqG3PBSEcNXZLraBNquvmWzqB448J4j4MrsGc6fj	type af computere designet og fremstillet af firmaet Apple
dengue	NOUN	lexli:KfXbaGN4QUG2STn31dFde34ouoH7cIduLvS4rPegWb1PycTaETYwXLvP57	tropesygdom
forsmag	NOUN	lexli:PDiVKqhATO9Z9RJEYmKyG6aU0F4dcLTBa5QQoBKmvaO6LjhDTeij48EuEH	eksempel eller prøve på hvad noget fremtidigt vil indeholde
Elizabeth	PROPN	lexli:HGUtgai4pWhrpqqJi4iadd2cui1D4rgKJgtigcioyjH6HHA7emKK2KpRoE	en film med denne titel
bistå	VERB	lexli:yhquuoknhwRYPjujaXd5WZg5R063Mbr4oYevSg3uBSc2yf8k8pK2skScXI	hjælpe, støtte med råd, vejledning, økonomisk etc.
håndkøbsmedicin	NOUN	lexli:591inGBLDQ9FhZbB30iaa3VcHTI1leflIqOa6GusTG4xd46ktqXRwK5Ikh	Medicin der købes i håndkøb
M110	PROPN	lexli:uNC5YKvDrtGFHiOc2PaY7FiAYEuHgNrPB3kWyezStCL3dxkLNUlTCfhDVy	navn på en galakse
nå	VERB	lexli:HqvxjnAmcGu2IBaTgf2xe63FE96jASeETc2na5ieRyAYMKHGTC1dTGM4mt	ændre sig til et bestemt (højere) niveau eller antal (4.)
gå konkurs	MWE	lexli:YR8QEci3TjacjfUGnstTmc3tC93X4v5s3kxUtoWiEqawE7j8vTgi2v449r	blive erklæret insolvent (og miste sin formue)
rundt	ADV	lexli:wf8GSvzxLAl1oKgOpmkE38zDZBdLByNGc1AqFKVLWpI9xz3KH98WMDLNBv	i en (planlagt eller tilfældig) bevægelse fra sted til .. (1a)
konvergens	NOUN	lexli:pw2HEj192M46OUXfhPtXBhnPqYXB2OXILIXEiB9XBhsGEp8EvOoRIJ3EFk	to ting der ligner hinanden eller nærmer sig hinanden.
kompleks	ADJ	lexli:UTVuuObTzBJ5OUoAdxaayG9r3GqKJImCxIsp09ZZ3voGSpHWPCNJFQKJrh	om tal der kan skrives på formen a + ib, hvor a og b er reelle tal og i er den imaginære enhed defineret som i2 = -1
kraton	NOUN	lexli:Rn7j6p3Zn8PvZaSBoBwxFBK8jK8f47242zEezW8AicLBGbZhvjsyc7KtjS	stabilt jordskorpesegment, som ikke deltager i bjergkædefoldninger (lex.dk)
Konstantin	PROPN	lexli:XsQldQeDviLXbRywHfWkOjrsfA5jt6hzQO2IJLgQF5NDEPcVONh7UQ9YMq	mand
tage på	MWE	lexli:zlAPF6Ywvq5T87ojmZj4qzDnDMEgDtJocBI9SS2ha81v2Imj8AJ3Cn7BPC	øge sin vægt
34 Tauri	MWE	lexli:nmDOfElo24oxhYLrjMC1T1ek0yVLcsfBXQpFNnSMptTgdxB9FHrS7zVzdE	navn på himmellegeme
jugoslavisk	ADJ	lexli:f65DlAVwllWQ7gGWFacdEJCMnLJEudPjw2FSMG3BChnDbFJxDdQoBw3XOZ	fra el. vedrørende den nu opløste stat Jugoslavien
Donau	PROPN	lexli:4tlNghXvAkHSZET8ZPqBX6BoEiHy0osg1cfuN44joIAAaZlT3rHeOWNSIB	en flod
Francesco Petrarca	MWE	lexli:cZlVJe2QJ9lNLsiq73x5obEbI0NADSjc0feHhm6Fh7rOpgy9qZbTWCUzTm	en mandlig forfatter
ligge	VERB	lexli:WzEvhkqQTbCwGh0j48IA3ibE2oSXbhkEaWC5dXidq2D09EAqYLBvY8bFx2	være underlagt (8)
konsolidere	VERB	lexli:GfFVThBpjdFkH0FuUuLvOWDdNbTJk3p2Nsdk37JkcafV0ziZNQe1UYgk86	styrke, gøre stærkere
syrisk	ADJ	lexli:ZQGk5YtPwXdH5RbyhjnbNrqTxALRPYcITGfN8t94UY89n4U5sILQRgrCY6	vedr. Syrien eller syrerne
Windows 98 se	MWE	lexli:BX1AuH9RVgZeXElRksdAbFqCteJOCmLMeiDIpy9P3Z3LZqgpeiP9oEdEh8	styresystem
komme sig	MWE	lexli:p6fsX7TRCoHv8z6ELQ6dfT49NueBfh3vxq2WUhMMQd0CxPCJsywKeDTXkl	blive rask/frisk
få	VERB	lexli:dGiWYqQbUNnhERCqUg82VxYNCiIMilXqByRT1gVMbbEqLKSu89l0Rrx73Q	opleve et resultat
billedmateriale	NOUN	lexli:9vKkYhT8q3v9w5X8xuYeTjsbzl2sepAkZ0rv2MbQVxgtamiIN7XqEmech9	Samling af billeder
Sueton	PROPN	lexli:kMWJ3YKYuDTXi3ll4xjWFbVJcsIMj6wLhwLESoMh9mtXRVHhgpZ6phQ4KB	en person, en historiker
sprede sig	MWE	lexli:BvJHCgoD49cIPZF9X7zVubHwwXF7mr37BtjKbMt4kkC0Ah3efcaCrsnL4a	dække, omfatte mere (1)
altoverskyggende	ADJ	lexli:Yxw83eCRI3ILu7P2jU5Naqar2CwhGnjWzHAxNKfoSBlQMTyAwmoBHCXKWQ	som overgår alt andet
isolere	VERB	lexli:U1NpFDZKgqVWAvpkudBrbXTN1mSOH9CgRA9s0IoSshl76bOQBMvcZskZPJ	tage ud af sammenhæng (3)
reaktivering	NOUN	lexli:lYfmNVzUs4cEnlwwEnYWQv9T710Vu3EzzqrnKIpYFrZUHWiccJzDIwATbz	det at aktivere nogen eller noget igen
ide	NOUN	lexli:O2NxWO4xWMG6Z3Cp5mrtzz2TZIZU9csgSjYhUy46NWlm7IvjoCOghPNUYO	tanke eller indfald vedr. en mulig handlemåde (1)
teknologisk	ADJ	lexli:n36D0UBY48WvR8L6bZR5VlXsusyiqHL2hY4FxtyuqDIz4WNdrbiGNU0koD	vedr. teknologi
skelne	NOUN	lexli:QRamnHitbpw5Pa2PSX2z1KgJveIRrG3gogWOG1Em6THupqHjBk0fH3viQg	sondre; distingvere
finde	VERB	lexli:Mna0a7KE5AOoSsRRv65UBoNLV9F0UTsa4nSYpzFjki9wr37W9ViAsP3OqA	kunne se, opleve eller konstatere
nordafrikansk	ADJ	lexli:CR2LP66zJQMEipFwI7wQp5Bwe49YF6rWrOSkggEKSrTnGCRWe9Rys3met2	vedr. eller fra Nordafrika
heteroseksuel	ADJ	lexli:OQrjEiOpCHSG91uQkfJVzTSg0SohBiUaF4lZfQiuMNfHUUzo0uF2pDsYED	som er seksuelt tiltrukket af mennesker fra det modsatte køn.
Bromma	PROPN	lexli:LqIaxIqZAPb22hZW8n4diZLExeJzeEolA38EA7a7KfYe59uLuqXKactK3M	en svensk by
eksemplarisk	ADJ	lexli:9WutmwDOWvmw9Te276rzdmuYqnTktv0lXQaLUz1pjIfJxNRdOqp07le07J	som kan tjene som forbillede
kulturprogram	NOUN	lexli:IMDofi5OLgZxrjck8zk45pxhVLaNajBwe4dsbcR5M3R26VcC4flsi2dRvD	række kulturbegivenheder der udgør et samlet program
Oseberg-	PROPN	lexli:Xz2VAnXW51S6r9SJ8mlD7sxSViplXqVvllrR0tizWu5ZWk3dyeg4QRxUNe	en by
Valentinian	PROPN	lexli:iEv8DoC6N0QsFo4z7RZaKuslJBUffh7srzTnNii4MHz3pC14yuYPeRa9Up	en person
atomradius	NOUN	lexli:VZHlZ7IclHQYGc2YaxAVxnFQRhivJwS4Edwcz6X9Whk54WYY3yHZY7MxIK	Radius af et atom
legion	NOUN	lexli:dOuGVCfA7aJm8Lwa47V7AYEOaIHBkGWR9LZyF8QtMc5E7dfyjgug9KoPua	største hærenhed i Romerriget (1a)
pterosaur	NOUN	lexli:yZVYxEqPeHQJR1VmP5RczoBs6rRVLULy1wWqv5wk8Ny60Xrnk9v87APdGa	en orden af flyveøgler
på forhånd	MWE	lexli:bIeAVxCA1CopfwYbVJdQUVB2Zl1ymPv21qBui9XrecRgGJ4xz6GEayO3QB	i forvejen
selvbegrænsende	ADJ	lexli:JWeq2d6D9XfPeRSP15HbvcSQl55JOrNtpJ4RwyTwDxCwZ63AzmNPHg55tg	som aftager eller forsvinder af sig selv
slå fast	MWE	lexli:cyLCP9N717vHiBQYPXLnNqRD9W7okpyDDia8HJdw19lOovqmLsnIQNm73B	fastslå, sige (FU, 1.)
selvforvaltning	NOUN	lexli:M7ejHH2va9tpOkpP1etLNNgqLl9gSnMYgNZ3g2i6cvelCBmxj40DNwIzMw	egen forvaltning af et administrativt område (1.)
Dartmoor	NOUN	lexli:JKLkSYrgrNfPvnzQIHZhXoUeRNFJEyC83laSbjBe3x6dq98AhjmSgHZBEb	navn på hede i England
oversætte	VERB	lexli:k0aZJi7x89A8upSvP2emQs1ShNH5wkKT1JeZNDi0uUlE3rICwvxij56mC4	mundligt eller skriftligt gengive på ét sprog ... (1)
udvekslingsmekanisme	NOUN	lexli:C3KAyIEsycnPdJ2cuvs0GRtuIT7bHl8P6ado2DksDGnDx7QeK0uQWPXn72	Procedure for samarbejde om forskellige aktiviteter
matrix	NOUN	lexli:yng6uMlZFrAJcakvYQZP5U7MLmgzMpqL3VO7C2w48QA95kfVCWVkjQtChX	opstilling i tabel med vandrette og lodrette kolonner.
ellers	ADV	lexli:KLINxz8nthl1pd0ocREFAFDOMTa1gWwvbC5XJDnGyz4Vi5j4RoAi7pfu1h	hvis det ikke forholder sig som netop omtalt (1)
tålmodighed	NOUN	lexli:lXqh0N448wUjen4wWrDXuGrHnRnKlTS06LJhK4VyEenSt1cVYno5cJgJV2	evne til at udholde lang ventetid, forgæves anstrengelser eller andet besvær (1)
uvurderlig	ADJ	lexli:qFGh7LOeSlo4wQVLhNWCnVXEmtCOiGBrvf1Y3LNoimLkH878Qg1jq8nSej	med stor værdi
gammel	ADJ	lexli:hmt0Y15fyZWujZy71LOUSvGRrdnOdkpQYA4IxXAWWG5qU7QLKDqtnkQtMs	som har en bestemt alder (1.b)
Karl	PROPN	lexli:L5wkqyLnmWLwCQvjQk1HxXNKs0tTlxWlZxBMlYmBeujjC6QaPbVirsPxnL	en mand
stå	VERB	lexli:Effa9v4QnNbsMLqLLDINZTfGQTZYb30pVe2djC0fRbna6nr31nkIWVJJuL	udføre en bestemt, sædvanemæssig aktivitet eller funktion (1a)
vinfremstilling	NOUN	lexli:67aNPCthpfsiBaDKoM2JYhznF7ODtYzKMgpvpCQWh0h0qZxDI8ITfLEyTb	det at fremstille vin
vicegeneraldirektør	NOUN	lexli:kQ9U2HK0oNM0GFn6ATXLB3etdYCJvQUHrDMMN064VAdUer3JWnDyvFv6Ls	person der rangerer lige under en generaldirektør
Asien	PROPN	lexli:yhWdNOvYsVvwQP0DwRFHIYHkM93egELStTGjhTojEy6lypdHOyYk19tgBL	navnet på en verdensdel
induktion	NOUN	lexli:qLAPn6ZoIJzAgCu8bNpXY9etQicSK7F9DVhQ00NyHZeR9V0m41xfPtFnuk	fremkaldelse af elektrisk spænding i fx en ledning eller en spole ved ændring af det magnetfelt der omgiver denne (1)
ekstra	ADJ	lexli:VhNydlhUFy84OiO2OZdbejhlZNGDTnazvwXyARP4maCS0vk8FXpL47P4zP	ud over det normale hvad angår mængde, antal eller omfang (1)
selve	ADJ	lexli:IRsYCLqKzGUQ0caJJKe8SFzEni80PLk5trsOQHnvKUY3G2CcCTw1sOspNC	som udgør det centrale i en bestemt sammenhæng (1)
sydpå	ADV	lexli:LhlLPlYCg6MnJ9XBNMbkxaqVN6yRV4TD7LsJPOWR72FQMNWYntLobEkDkX	i retning mod syd
interspecifik	ADJ	lexli:ggbmby0MBCphccaOkaVL1qlIvYIBLsagBV1hxhDhupeI7gT8k1MaNNo3Ro	specifik på tværs af
Ohrid	PROPN	lexli:1F9LQ1pDHGLwBKIPp48MnFHCOuHR5XDixZF6D5OiCUMuZKjYATIa0UnvOD	navnet på en sø
almindelig	ADJ	lexli:z9El2flF5pGjgvkhJk5kQDkLnNN5uXwowr9rOfJ5VX4ZSDqQvHqnucldIW	som forekommer hyppigt eller i mange tilfælde (2.a)
lille	ADJ	lexli:55EzOD8QPeTduxE5R1yyZoNTrYIA1YvPwbgcCVypCwVi8Piy1l3HdizeaH	som kun forekommer eller er til stede i ringe grad (bet. 3)
triade	NOUN	lexli:8RqfrW6hW4AfsCLCWqecauDOtAJ2QUNsXlAdOInsHlCsoMz3JZBd3OyPe6	helhed der består af tre dele (1)
Joseph Oleskiw	MWE	lexli:wtbRuzbzcztdPj3KfSAatGAzpw97zBrkCggJxjPynFiXt5KwmiaOiRnZc8	navnet på en person
koma	NOUN	lexli:xgbYOJLzH8cnF5YlXel5ex69PZ6wbcgnI7IAPtya1kd1qHYatQD6VGIars	bevidstløshed
ansat	NOUN	lexli:7YRP7UObRn21UqWr1v7iVsfwJseAUQn0Vhk1tFWhXfJeNCUqOyX6wuFbLx	som er ansat
nuanceret	ADJ	lexli:AbAB2jMF19vf7Jv6Vaba38cqxG9m1CmMIA5VC2oAP3RVC2L231eHfJyRFN	mindre ensidig, kategorisk eller ensartet
Namibia	PROPN	lexli:erTD8CwGDFbxDfEUta9pMUJQcOJOo89djB7j9bRYDT5wH0BOhwJpwUlWhU	stat i Afrika
holde af	MWE	lexli:De8iVv75o1kxQzzgalMPAlCsXjt2NOiinaIY8XIyDKDEBAB5HWxiChz2AW	kunne lide
massedød	NOUN	lexli:Zwb7u1TMNUXznAznDu4qrK4XKiTxvyHht1QAt3F0CHuXY7L3wxLWDtuZxA	det at mange individer dør inden for kort tid
Pope	PROPN	lexli:LZ16HM9jJDq0puxdo00yfqjEGUfPvwv9nPdINNRXznXdGRc9v0ych3kMuu	general
tyrkisk	ADJ	lexli:tzbmrv7bZDfc7SBHuNUN2hpwEod4C6eP7xZA6IMRfb8dXV68K0r3jVLGlr	vedr. Tyrkiet
katolsk	ADJ	lexli:OEM86Sc6EBDQ4UG9pIhHu5GKt772dqk66EQrj1CWcfrD1UXl5ypmySi5XR	vedr. el. tilhørende katolicismen, verdens største kristne trossamfund
betyde	VERB	lexli:OM4WOvJJKA3PZTETByOHIxfHMBDigVpjCYYebV5q8YfzUTotXK5HtyDIp4	resultere i
Parallels	PROPN	lexli:89XgKJIX6PqlTSSQtbKeLhPvZS9861K5WCwU8ULZpJbrNUln41VtYf2FDE	softwarefirma
B	NOUN	lexli:PqdjIpsVVO9DvXgX5euN8V9ywXpcPFYKW5PXBmA4LiUyLU7c3EIrFFZUAE	om rækkefølge, kvalitet (2)
oppe	ADV	lexli:H8oVw1ujxIgUKuBLd0PnIzFuO3yc8iFIBk5wIybYCdLpFTgD4i7iE2jYSR	på et sted som ligger højere ...
cefalexin	NOUN	lexli:1URhtOWp1NhzaOf9MXflqRWmpGwkIOa4c4vGCtJ8I6rGPluXYI2IHUb7it	et stof
organdonation	NOUN	lexli:yKBHQDT4EMFk2R0VICm1vLk4Z1uNbvBwKlfR3MEhM57TklafD8fYVfyUU0	donation af et organ til transplantation
varieret	ADJ	lexli:VfgJBamsja4UczGpdV8W4f4HuMRCUFmwVkeSK21E0zggVUmoavNPnufhUq	være indbyrdes forskellige
tilbage	ADV	lexli:Br0s2lKCf6pBTJpTeiQqiYWvk6iBuTryDpZY1bWSQ2KqW2t60b36r9xiPw	til rest (bet. 2)
blot	ADV	lexli:5eurBR90a1NyGOSAbh4hrpqPAMRU3BXOJqRqqzy1SExePf1nDkPthbJO9W	bare, udelukkende, alene (2)
Bulgarien	PROPN	lexli:gpG9wjZg2OzpIsmbj1KpBOJyCy94Jn36vQBWwwUgm15tLoj7kCBFcM6aOP	staten Bulgarien
rosværdig	ADJ	lexli:oXD5Bo1Uj13mEy1oqDk5WsdwQ003D8p6PY07usDw7mPf3wh1CIgwQNfBKa	som fortjener ros eller påskønnelse
penicillium	NOUN	lexli:wdlTMtozerlzW69QMVGZN0H3kS01HbknL6O1mLtNELv5C18xnLyKCASrA4	en slags svamp
køn	ADJ	lexli:w1qVRsGPe6C1xWUuarVZ3cG9azX6442miZeEzSM0VlmRQzF2Jv2BjShNFu	som ser pæn ud
parlamentarisk	ADJ	lexli:xuFk2veKSpnoJfHe3x8Yt0oGjFCVSpMf8EokOzObcM6pjzO6jHFV5Qay5J	som vedrører parlamentarismen
økonomisk	ADJ	lexli:nDdPMNSQzPgENV2DhpSAsRssmmSQDdXeLTkm3695WnJ2kOvYV7pyYZVlB6	pengemæssig eller svarende til en værdi i penge
navnlig	ADV	lexli:QJi8ZZ4r7FPUzJoS6UNNhMqVrusKTHuaAIsQrLjr7BgstZt2jq10R2GHa9	især; særlig (bet. 1)
elektrisk	ADJ	lexli:GhYfPPgHVERIdu1lRA7q3sy4OSEvvAsBxaAWewvnPbdiQDRSe1xdGsWJDp	vedr. el. drevet af elektricitet
tit	ADV	lexli:2RygtgZOFOM3DDoSPCLJYyqsi6QYLmQqfRWJNb3QmntflxOiLtpRsSMTqY	ofte
Saturday Night Live	MWE	lexli:X1N77mydsbmMwpv639ZeAn3YRFE3dnIAJx9ZkYtfYm7HF6XSt7L4uRe6rh	amerikansk tv-program
H2	PROPN	lexli:B7QtI3htWX79crENwEVsHgRS4JS30NT7t441rARUNK8slKWgsWJ4yzK7HR	navnet på et stof
Bush	PROPN	lexli:S3JowwcbVscyiktljq0adQGJEFmqmaIwVak8oQhBpHNjXDbnsTLcJevWY4	navn på amerikansk præsident
fodbold-VM	NOUN	lexli:8u4oPhM7OovfpfU9SDXXmaCpmiimeZ2Wyuo8yyhipUODTvsGjbFJFqjNbY	VM i fodbold
inkludere	VERB	lexli:v7zvth5ikTIW45CFkivbN1UGZKm3t2CppHHbLUIgCxgIhb9tvHHgSaHFSi	have som del af sig (bet. 2)
gymnasielev	NOUN	lexli:54c6RrPI0zXeVSz2DjXiLXE687kkHbr1R0Gt7nggmJSxiaRDOzngxrbkoM	Ungt menneske der går i gymnasiet.
indbyrdes	ADV	lexli:1WPfjmrVt9i0JavihTXzjHw3Atrqi1xaWOR5mseZuWYXiD6NdQU9erPND2	som foregår gensidigt mellem to eller flere parter
så	ADV	lexli:UbzRzfHVm0MIqCzco77Z9JNJCsuDxNAYEDenf3LCwRQASPMYjZJdndExr6	i en bestemt grad eller et bestemt omfang (3)
fokus	NOUN	lexli:LvoGseXMtaApWIkg0g0UBn0DPXigTkeLQkgnRvlk3buvaa9qZe9n5SuYmS	særlig opmærksomhed
bestråling	NOUN	lexli:qnQuBOoY4wbCy4Ecd7hEqTwh66Y18tF2aoxthkNStbnq1fhVNjS4h1cShJ	stråling hvormed nogen eller noget bestråles (1a)
lige	ADJ	lexli:DJsjaNz4RhdhEWI0sBW9TPqkkvklgNclzeEAcKd3cB6f9Pbeu0nLBTuJXf	som er stillet ens mht. til rettigheder og sociale muligheder.
direkte	ADJ	lexli:BPDpVdpYaMM5uTt679sRjPGcku0asNkme9F1nVxZuqM9Y1plE7gCctCXwf	uden mellemled, adskillelse el.lign. (bet. 2)
komme ud for	MWE	lexli:4gjy5xRvWcDr5HFE5jiqTWYtckAITYfaUpNIwdxd3qphWkfjalvvoFLue0	opleve
ideologisk	ADJ	lexli:eGkAe9l9T3wYygj2WiSndxkwLWDtIiPPLw780q7j1LlnrvCyAFqRSe1e0z	som beror på eller vedrører ideologi
hungersnød	NOUN	lexli:oja0oerbdS2pIZWpUjcEHkuuDxmSUXaZQsjjCFBhmvXZUpnvoyEbELRUvl	det at sulte, det at et land eller en befolkningsgruppe mangler mad i længere tid
ligelig	ADJ	lexli:ks0OFN6TmaR3ir52oAUIW4GfeHccDlEcVd2agzWRrkHrYNcfXt6jndIxUy	bruges for at udtrykke at der ved en fordeling eller deling fremkommer lige store dele (bet. 1)
flambertenge	PROPN	lexli:45UnHSIOVnGkUPzp64pQD6Cht0wx8AycyZv79qzBDOAK1S3JsxiJ1Y1pJW	en belgisk landsby, også kaldet Vlamertinge
udvide	VERB	lexli:aYlGq9SvB5TkN923vIFTtPkT16N3AbgRks6cfQMlJzeKEiulWj6zSWhIup	forøge sit økonomiske eller aktivitetsmæssige virkeområde (1.b)
fiktiv	ADJ	lexli:dVM23ozmJuCEAwdxAsAaeOD6IXG4baoYqEkBWnF2Maf0Ptz829lpheZ69d	noget der er opfundet, som ikke har hold i virkeligheden.
fejle	VERB	lexli:1xW13NHZuIrlyXhWD1wZYWxSGe41ZX3iReaUV7t2EhRabKyQ5LX3RG6m4S	begå fejl (1)
Hardy	PROPN	lexli:CzzKTN7NJCUO3VLpqy1QPEUkEJk9YX7RunYgF7BahAP4QLcQrjGnKb2U5x	navnet på en mand
fejring	NOUN	lexli:WzGeTdsSY2XDT2olmugH43ri0lTGjXYJjrX2pE4EscLusA6JeoKCU69GPu	det at fejre en bestemt person, hændelse, højtid el.lign.
mildne	VERB	lexli:DKvHtfh1jQ9dKdf0tp0ANYI76xw7g8GmwcGu5fqxsD6hyNMbSbsZBKAaCZ	gøre mildere, mindre kraftig, mindre syg
kendt	ADJ	lexli:UjJr20oBvbMBRe7tPVCrP6ib8qQokLxKvypF693kbdWLE8Hwkp1we44tb0	berømt (2)
psykotisk	ADJ	lexli:RYISiEOnvM18TnMp6Hqkn6B0XZG4vT39Yve3bXsaZx0Z03n9bHeoj9nvgy	vedr. psykose; som lider af en psykose (1)
græsk	ADJ	lexli:bRlYW64wsozD8OdDq7So5Cq164z0iUNQzOn6LRZTo6wsP63qQwBZPUvh6Z	Vedr. Grækenland og grækerne
Ørsted	PROPN	lexli:auPDE4lyG79ztMkC01viBG6rpdOHaIeN12gQ6tREdrfoLRjnZeNg212458	person, fysiker
Ryan	PROPN	lexli:nwxwnrwQdv7d1p5FcuiLDCeo984CRItmZ8XsdcMbaJFIE7M0YRAZZA7c73	navnet på en mand
overvintre	VERB	lexli:T38CDyyBKSnJcTQwmlAX4ugUA6ceTOx2ZNbclzLIyU0eY6cvfmnyj4w6Kd	tilbringe vinteren et bestemt sted
NGC 205	MWE	lexli:zMlu0dLsh6IFBWjHBbECAu7r9emRrOHLHloxnnR0CoJAyKS23LpIGpLgXH	navn på en galakse
affotografere	VERB	lexli:LEfAoJ6Xn1hqYvMLPRxFvQoVTH6ic1arxTB4xbQonsuDKDqVtNNCyHwl1d	tage et fotografi af noget
kortvarigt	ADV	lexli:Ah2NuVG2ONLKynAq1gZ9hlhCVsurVyWQwdrKucFtLdNAo3Ste2Ex0AGtLE	som varer i kort tid
først	ADV	lexli:W3YgKWegiVxBxrZO0qaHfY1RLcUQuqewSicjLIeamks9qRvA7PPJRwaHF9	ikke før (2)
aspiration	NOUN	lexli:Oh44LSZfwwnWKyW2R26UUojjHhSEhUYdw9FUVVlu3xBKja1ms4feKf2oWc	vejrtrækning
grundigt	ADV	lexli:004tW2ePkIDzZskpnMqrjO6wKbJT1guqDgMbcVH76wEpyR5O2t8v4WOD85	omhyggeligt
